10036.214,2346,0.543,0.000,-3058
10072.063,2365,0.559,0.030,441
10106.228,2385,0.588,0.000,-6974
10142.061,2404,0.559,0.000,-392
10176.227,2423,0.471,0.000,-7862
10212.062,2440,0.500,-0.030,1708
10247.814,2458,0.457,0.029,-3290
10283.576,2474,0.486,0.000,-11484
10319.213,2491,0.486,-0.029,-1739
10355.069,2509,0.441,0.000,-7382
10390.817,2524,0.400,0.000,-5367
10426.290,2539,0.457,0.029,-4579
10462.218,2554,0.343,-0.029,-2332
10498.058,2564,0.294,-0.030,-11546
10533.822,2573,0.200,0.000,-6730
10569.296,2579,0.143,-0.029,-10545
10605.219,2582,0.029,0.000,-4220
10641.062,2581,-0.088,0.030,-431
10676.817,2575,-0.229,-0.029,-6530
10712.578,2566,-0.286,0.000,-2406
10748.216,2554,-0.371,0.000,-9723
10784.067,2537,-0.529,0.000,-1309
10819.823,2517,-0.600,-0.059,-1687
10855.588,2494,-0.657,0.000,-5433
10891.220,2469,-0.743,0.000,629
10925.684,2443,-0.758,0.000,-5803
10961.215,2415,-0.857,0.029,-6269
10997.067,2384,-0.882,0.000,-3560
11032.810,2351,-0.971,-0.029,594
11068.293,2316,-1.000,-0.029,-5982
11104.217,2281,-0.971,0.029,-615
11140.060,2246,-0.971,0.030,-5539
11175.815,2214,-0.829,0.000,-2999
11211.297,2185,-0.800,0.000,5473
11247.214,2160,-0.600,0.059,17805
11283.065,2139,-0.588,-0.030,51590
11318.821,2119,-0.543,0.029,66270
11354.578,2102,-0.400,0.000,88595
11390.210,2088,-0.343,-0.029,104787
11426.060,2077,-0.294,0.000,111207
11461.807,2066,-0.286,0.000,130618
11497.287,2057,-0.200,0.000,134388
11533.210,2053,-0.057,0.000,139934
11569.062,2051,-0.059,0.000,136118
11604.814,2048,-0.114,0.000,139671
11640.295,2045,-0.029,0.000,146229
11676.212,2045,0.000,0.000,140491
11711.210,2045,0.000,0.000,139131
11746.196,2045,-0.030,0.000,142244
11782.063,2040,-0.171,-0.029,165253
11817.821,2035,-0.086,0.000,164351
11853.577,2033,-0.029,0.000,168970
11889.215,2032,-0.057,0.000,168928
11925.056,2030,-0.029,0.000,170482
11960.802,2030,0.000,0.000,169595
11996.265,2030,0.000,0.000,164295
12032.061,2030,0.000,0.000,169272
12067.803,2030,0.000,-0.029,161577
12103.289,2030,0.000,0.000,166520
12139.219,2030,0.000,0.000,165202
12175.240,2030,0.000,0.000,159120
12211.063,2030,0.000,0.000,163273
12246.801,2031,0.029,-0.029,151511
12282.292,2032,0.086,0.000,138697
12318.216,2037,0.171,0.000,116966
12354.056,2045,0.235,0.000,97107
12389.801,2055,0.343,0.029,67358
12425.291,2068,0.400,0.000,51073
12497.081,2103,0.529,-0.030,18807
12532.843,2122,0.514,0.000,10958
12568.586,2141,0.543,0.029,-5141
12604.219,2160,0.514,0.000,687
12638.686,2182,0.667,-0.031,-6459
12674.210,2205,0.600,0.000,-32
12708.691,2228,0.727,0.000,-1805
12744.214,2255,0.800,0.000,-4924
12780.065,2282,0.706,-0.030,485
12814.225,2306,0.647,-0.030,-6336
12850.058,2328,0.529,-0.030,-6271
12885.819,2346,0.514,0.029,-3212
12921.573,2364,0.514,0.029,-878
12955.949,2383,0.545,0.000,-7286
12991.794,2403,0.571,0.000,-1073
13027.269,2422,0.514,-0.029,-8771
13061.945,2441,0.515,0.000,-78
13096.227,2458,0.471,0.000,-4399
13132.058,2474,0.441,0.000,-5589
13167.811,2490,0.429,0.000,-431
13202.178,2506,0.394,0.000,-6314
13238.061,2520,0.400,0.000,-1380
13273.811,2535,0.429,0.000,-4886
13309.281,2551,0.371,-0.029,-6945
13345.214,2563,0.286,-0.029,829
13379.691,2573,0.273,0.000,-6195
13415.210,2582,0.229,0.000,-479
13449.684,2589,0.121,-0.031,-5709
13485.209,2591,0.000,0.000,-1352
13520.199,2591,0.000,0.000,-1094
13556.067,2591,0.000,0.000,-5469
13591.801,2589,-0.114,-0.029,496
13627.280,2582,-0.257,0.000,-7685
13663.215,2570,-0.429,0.000,-645
13699.067,2549,-0.794,0.000,-2639
13734.824,2518,-0.914,0.000,-6920
13770.293,2481,-1.057,0.000,416
13804.939,2444,-1.061,0.000,-6578
13840.797,2407,-1.086,0.000,-6559
13876.274,2368,-1.057,0.000,-4353
13912.219,2331,-1.029,0.000,-1295
13948.058,2296,-1.000,0.000,-5482
13983.807,2258,-1.114,0.000,542
14018.172,2221,-0.970,0.000,-5478
14054.067,2189,-0.886,0.000,6835
14089.807,2161,-0.686,-0.029,22921
14125.296,2137,-0.686,0.029,48810
14161.218,2114,-0.571,0.000,80832
14197.060,2096,-0.471,0.030,93574
14232.824,2081,-0.343,0.029,105854
14268.580,2072,-0.257,0.000,115750
14304.221,2061,-0.314,0.000,135468
14340.067,2053,-0.176,0.000,140793
14375.813,2046,-0.171,0.000,156698
14411.289,2040,-0.171,0.000,163457
14447.212,2034,-0.086,0.000,171055
14483.065,2031,-0.029,-0.030,176146
14518.832,2031,0.000,0.000,168559
14554.294,2031,0.000,0.000,170994
14590.216,2031,0.000,0.000,166890
14625.212,2031,0.029,-0.030,168725
14661.060,2031,0.000,0.000,168894
14696.796,2031,0.000,0.029,162285
14732.275,2031,0.029,-0.029,169183
14768.217,2031,0.000,0.059,161100
14803.212,2031,0.000,0.000,167172
14838.198,2031,0.000,0.000,164240
14874.065,2031,0.000,0.000,161102
14909.803,2031,0.000,0.000,164910
14945.275,2031,0.000,0.029,158534
14981.211,2031,0.000,0.000,160010
15016.188,2031,0.030,0.000,161348
15052.067,2031,0.000,0.000,164525
15087.801,2031,0.000,-0.029,158898
15123.279,2031,0.000,0.000,163812
15159.215,2031,-0.029,-0.029,155743
15195.068,2031,-0.029,0.000,158042
15230.817,2031,0.029,-0.029,162279
15266.575,2031,0.000,0.000,148274
15302.215,2032,0.086,0.000,136756
15338.067,2037,0.206,0.000,104788
15373.818,2047,0.314,0.000,78295
15409.287,2061,0.429,0.000,50936
15445.215,2078,0.543,0.000,28697
15481.067,2098,0.588,0.030,19653
15516.814,2119,0.571,0.000,2237
15551.185,2139,0.576,0.031,-3194
15586.170,2157,0.500,0.000,-3028
15622.060,2175,0.543,0.029,-412
15656.227,2195,0.559,0.000,-6681
15692.068,2217,0.676,0.000,-580
15726.225,2243,0.765,0.030,-6069
15762.063,2270,0.765,-0.030,179
15796.225,2297,0.765,-0.030,-4823
15832.059,2325,0.794,0.000,-4793
15867.811,2353,0.829,0.029,-169
15902.186,2380,0.727,0.031,-6352
15937.164,2404,0.676,0.000,-1355
15971.800,2428,0.588,-0.030,-5749
16007.297,2446,0.486,0.000,-3741
16043.219,2460,0.371,0.000,-899
16077.682,2473,0.364,-0.031,-7019
16113.221,2486,0.343,0.000,-1073
16149.058,2499,0.382,-0.030,-7248
16184.817,2512,0.371,0.029,-3314
16220.578,2525,0.314,-0.029,-312
16256.217,2536,0.257,0.000,-6051
16292.067,2544,0.235,0.000,-917
16326.233,2550,0.147,0.000,-7802
16362.067,2555,0.118,-0.030,-1275
16397.822,2557,0.057,0.000,-2694
16433.298,2558,0.000,0.000,-4130
16469.213,2558,0.000,-0.029,-1152
16540.074,2553,-0.229,0.000,-7115
16575.824,2537,-0.600,0.000,-5202
16611.578,2513,-0.743,-0.029,-475
16647.217,2482,-0.914,-0.029,-4404
16683.069,2449,-0.971,-0.030,523
16718.830,2414,-1.057,0.000,-7412
16754.583,2376,-1.029,0.000,-2136
16790.221,2340,-1.000,-0.029,-1470
16826.067,2304,-1.000,-0.030,-6768
16861.833,2268,-1.029,-0.029,143
16897.594,2232,-0.943,0.000,-7014
16933.220,2201,-0.800,0.000,2668
16969.065,2173,-0.735,0.000,7860
17004.817,2150,-0.600,0.000,27867
17040.296,2127,-0.600,0.000,61132
17076.222,2107,-0.486,0.000,77230
17112.060,2092,-0.353,0.030,93616
17147.824,2081,-0.314,0.029,103597
17183.588,2071,-0.286,0.000,122154
17219.218,2062,-0.229,0.029,125945
17255.074,2054,-0.176,0.030,139226
17290.832,2050,-0.114,0.000,138926
17326.588,2046,-0.057,0.029,139504
17362.221,2045,0.000,-0.029,141896
17398.069,2045,0.000,0.000,136191
17433.809,2045,0.000,0.000,139794
17469.284,2045,0.000,0.000,134618
17505.221,2045,0.000,0.000,139440
17541.069,2045,0.000,-0.030,138473
17576.819,2045,0.000,0.000,132329
17612.284,2045,-0.029,0.029,136749
17648.221,2045,0.000,-0.029,129219
17684.069,2045,0.000,0.000,134822
17719.799,2045,0.000,0.000,133323
17755.270,2045,0.000,0.000,128010
17789.909,2045,0.000,0.000,133464
17825.797,2045,0.000,0.000,127009
17861.268,2045,0.000,0.000,127751
17895.949,2045,0.000,-0.031,132166
17931.797,2046,0.000,0.000,128317
17967.267,2046,0.029,0.000,118200
18003.072,2049,0.118,0.000,112204
18038.823,2054,0.200,0.000,85210
18074.292,2063,0.286,-0.029,69483
18110.218,2075,0.371,0.029,50566
18146.066,2089,0.412,0.000,30306
18181.811,2104,0.400,0.000,26030
18217.287,2118,0.343,0.000,11674
18253.227,2131,0.371,-0.029,10814
18289.069,2145,0.441,0.030,661
18323.228,2162,0.529,0.000,-4899
18359.063,2183,0.676,0.030,106
18393.226,2206,0.676,0.000,-4944
18429.060,2232,0.824,0.000,-145
18463.226,2262,0.853,0.000,-5022
18499.060,2290,0.765,0.000,-5714
18534.803,2317,0.743,0.000,-1259
18570.276,2342,0.714,0.000,-7440
18606.215,2370,0.771,0.000,-2312
18642.059,2394,0.676,0.000,-8137
18677.812,2418,0.629,0.000,-4619
18713.290,2439,0.543,0.029,-497
18747.944,2458,0.515,0.000,-6285
18783.797,2474,0.486,0.000,181
18818.163,2491,0.485,0.031,-6340
18854.064,2509,0.514,-0.029,-1609
18889.822,2528,0.514,0.029,-1584
18925.583,2547,0.514,0.000,-6715
18961.214,2564,0.429,-0.029,-1380
18997.073,2578,0.353,0.000,-8691
19032.830,2591,0.371,0.029,-7020
19068.595,2603,0.286,0.000,-5446
19104.226,2613,0.257,-0.029,-1676
19140.059,2621,0.206,-0.030,-5254
19175.818,2625,0.029,-0.029,38
19210.187,2626,0.000,0.000,-6282
19246.068,2625,0.000,0.000,-4532
19281.811,2621,-0.229,-0.029,-860
19317.579,2610,-0.371,0.000,-7028
19353.227,2594,-0.514,0.029,-1052
19389.068,2574,-0.618,0.000,-7698
19424.825,2549,-0.800,0.000,-3822
19460.574,2519,-0.829,-0.029,-2533
19496.217,2489,-0.857,0.000,-7640
19532.067,2457,-0.882,0.030,-1762
19567.824,2423,-1.029,0.029,-7221
19603.586,2387,-0.971,0.000,-2064
19639.221,2353,-0.914,0.000,-4224
19675.059,2321,-0.912,0.000,-7157
19710.818,2289,-0.857,0.000,-502
19746.295,2256,-0.971,0.000,-8187
19782.220,2223,-0.857,0.029,-6327
19818.068,2193,-0.824,0.000,1223
19853.823,2165,-0.714,0.000,16805
19889.654,2142,-0.629,0.000,38214
19925.216,2120,-0.571,-0.029,68307
19961.155,2102,-0.412,0.000,81576
19996.981,2088,-0.371,0.000,97987
20032.966,2077,-0.286,0.000,112105
20068.960,2068,-0.229,0.000,116779
20104.967,2060,-0.200,0.000,128770
20140.966,2053,-0.143,0.000,131570
20176.960,2049,-0.086,0.000,136650
20212.958,2046,-0.057,0.000,140312
20248.974,2045,-0.029,0.000,134385
20284.959,2045,0.000,0.000,138293
20320.967,2045,0.000,0.000,132780
20356.966,2045,0.000,0.000,135485
20392.960,2045,0.000,0.000,139676
20428.957,2045,0.000,0.000,131614
20464.953,2045,0.000,0.000,136259
20500.959,2045,0.000,0.000,129006
20536.967,2045,0.000,0.000,130099
20572.966,2045,0.000,0.000,132699
20608.967,2045,0.000,0.000,127308
20644.956,2045,0.000,0.000,131910
20680.960,2045,0.000,0.000,124713
20716.957,2045,0.000,0.000,126302
20752.967,2045,0.000,0.000,130067
20788.967,2045,0.000,0.000,123681
20824.959,2045,0.000,0.000,129026
20860.967,2045,0.000,0.000,122517
20896.960,2045,0.000,0.000,124697
20932.959,2045,0.000,0.000,128431
20968.960,2045,0.000,0.000,121725
21004.966,2045,0.000,0.000,128202
21040.965,2045,0.000,0.000,123110
21076.957,2045,0.029,0.000,124561
21112.963,2047,0.057,0.000,116371
21148.955,2052,0.200,0.000,85943
21184.957,2064,0.457,0.000,56994
21220.963,2084,0.600,0.000,27117
21256.956,2107,0.600,0.000,12631
21292.960,2130,0.600,0.000,2674
21327.509,2153,0.618,0.030,-6894
21363.495,2175,0.686,-0.029,562
21397.805,2201,0.818,0.000,-7879
21433.496,2229,0.857,0.029,-358
21467.808,2258,0.848,-0.031,-4054
21503.496,2284,0.714,0.029,-6284
21539.497,2308,0.657,0.000,-2701
21575.495,2330,0.571,0.000,-7501
21611.497,2350,0.571,0.000,-6307
21647.292,2371,0.600,-0.029,-2733
21683.293,2392,0.571,-0.029,408
21717.798,2411,0.576,-0.062,-7299
21753.290,2430,0.571,0.000,115
21787.776,2447,0.424,0.000,-6654
21823.297,2461,0.400,0.000,138
21857.774,2474,0.364,0.031,-2998
21893.266,2486,0.343,0.029,-6503
21929.062,2499,0.382,-0.030,-1794
21964.813,2511,0.314,0.000,-7051
22000.291,2524,0.314,0.000,-6120
22036.214,2534,0.286,0.000,-2620
22072.071,2543,0.235,-0.030,-392
22107.839,2552,0.229,0.000,-6566
22143.589,2559,0.171,0.000,-125
22177.953,2564,0.121,0.000,-8164
22213.798,2568,0.086,0.000,-1884
22249.268,2572,0.114,0.000,-1987
22283.950,2575,0.061,0.000,-6653
22319.795,2577,0.057,0.000,-4071
22355.270,2580,0.057,0.000,-6889
22389.922,2581,0.000,0.031,-7817
22425.804,2581,0.000,0.000,-4887
22461.277,2581,0.000,0.000,907
22495.916,2581,0.030,-0.031,-5293
22531.792,2581,0.000,0.000,555
22566.152,2581,-0.030,0.000,-6154
22601.902,2579,-0.057,0.000,-1755
22637.802,2574,-0.200,0.000,-5863
22673.279,2562,-0.457,0.029,-6929
22709.221,2541,-0.771,-0.029,-2871
22745.068,2509,-1.029,0.000,-6995
22780.820,2470,-1.143,0.000,-5534
22816.297,2428,-1.171,-0.029,-4773
22852.220,2384,-1.257,0.000,-1575
22888.074,2342,-1.147,0.000,-7872
22923.821,2300,-1.200,-0.029,-1752
22959.587,2258,-1.114,0.000,-7960
22995.226,2221,-0.943,0.029,-2693
23031.068,2188,-0.912,0.030,6735
23066.825,2161,-0.657,0.000,18924
23102.580,2138,-0.657,0.000,51925
23138.218,2117,-0.486,0.000,68767
23174.068,2104,-0.353,-0.030,87210
23209.830,2090,-0.400,0.029,105112
23245.595,2077,-0.314,0.000,111760
23281.218,2068,-0.229,0.000,127100
23317.069,2060,-0.147,-0.030,129053
23352.851,2054,-0.143,0.000,136951
23388.601,2050,-0.086,0.000,141339
23424.221,2048,-0.057,0.000,146266
23460.074,2046,-0.029,0.000,139052
23495.822,2046,0.000,0.000,143754
23531.289,2046,0.000,0.000,137441
23567.216,2046,0.000,0.000,137499
23602.127,2046,0.000,0.000,140838
23637.872,2046,0.000,0.000,133404
23673.799,2046,0.000,0.029,138737
23709.277,2046,0.000,0.000,132283
23745.227,2046,0.000,0.029,134776
23781.068,2046,0.000,0.000,134850
23816.807,2046,0.000,0.000,128174
23852.283,2046,0.000,0.029,135026
23888.221,2046,-0.029,0.000,127872
23924.068,2046,0.000,0.030,132641
23959.807,2046,0.029,0.000,131971
23995.297,2046,0.029,0.000,125997
24031.224,2046,0.029,0.029,131829
24067.069,2046,-0.029,0.000,123855
24102.823,2046,0.000,0.000,125510
24138.295,2045,0.000,0.000,128250
24174.221,2045,0.000,0.029,130997
24210.072,2045,-0.029,0.000,125167
24245.824,2045,0.000,0.000,129888
24281.291,2045,0.000,0.000,124704
24317.220,2045,0.000,0.000,126655
24353.069,2045,0.000,0.000,130851
24388.809,2045,0.000,-0.029,125864
24424.289,2046,0.000,0.000,122471
24460.216,2048,0.114,0.000,104127
24496.069,2055,0.235,0.000,84025
24531.824,2067,0.400,-0.029,60146
24567.580,2083,0.486,0.029,33369
24603.220,2101,0.514,0.000,28362
24639.074,2119,0.500,0.000,7846
24673.230,2138,0.559,0.000,4598
24707.690,2157,0.545,-0.031,-3106
24743.220,2179,0.686,0.029,-5766
24779.067,2203,0.706,-0.030,-990
24814.831,2229,0.743,0.000,-8656
24850.583,2255,0.714,0.000,-6362
24886.220,2280,0.686,0.000,-3234
24922.068,2303,0.676,-0.030,-259
24957.825,2327,0.629,0.029,-5338
24993.580,2349,0.600,-0.029,1748
25029.220,2368,0.486,0.000,-6424
25065.062,2384,0.441,0.000,-1286
25100.812,2399,0.429,0.000,-2819
25136.290,2416,0.429,0.000,-6801
25172.217,2432,0.457,0.029,485
25206.693,2448,0.485,-0.031,-12028
25242.218,2465,0.457,0.000,-4653
25278.059,2481,0.441,0.000,-2526
25313.811,2494,0.343,0.029,3104
25348.187,2505,0.273,0.000,3346
25383.100,2514,0.265,0.000,-3402
25418.842,2523,0.257,-0.029,-568
25454.804,2532,0.286,-0.029,-6799
25490.295,2542,0.257,0.000,-6098
25526.221,2551,0.229,0.000,-2554
25562.071,2558,0.176,0.000,-6805
25597.817,2564,0.171,-0.029,-769
25633.580,2570,0.114,0.000,-5567
25669.226,2572,0.057,-0.029,-4500
25705.075,2573,0.000,0.000,-2658
25740.815,2573,0.000,0.000,-6903
25776.282,2573,0.000,0.000,758
25810.911,2573,0.000,0.000,-4938
25846.798,2573,0.000,-0.029,-4278
25882.270,2573,-0.057,0.000,-332
25916.922,2569,-0.152,0.000,-9197
25952.797,2560,-0.314,-0.029,-750
25988.289,2545,-0.543,0.000,-6672
26024.217,2524,-0.657,0.000,-792
26060.061,2499,-0.765,0.030,-4542
26095.815,2470,-0.857,0.000,-8420
26131.297,2439,-0.886,0.000,-450
26167.221,2405,-0.943,0.000,-6667
26203.075,2373,-0.912,0.000,-2421
26238.830,2337,-1.086,0.029,-2904
26274.587,2299,-1.000,0.029,-7299
26310.215,2265,-0.914,0.000,-4091
26346.065,2233,-0.882,0.000,-7353
26381.812,2204,-0.771,0.000,-5223
26417.293,2176,-0.714,0.000,697
26451.932,2155,-0.576,0.000,24794
26487.803,2135,-0.600,0.000,44580
26523.279,2116,-0.457,-0.029,71515
26559.218,2102,-0.371,-0.029,78382
26595.072,2089,-0.324,0.000,95413
26630.824,2079,-0.286,0.000,110540
26666.582,2070,-0.257,0.000,112912
26702.218,2061,-0.229,0.000,128271
26738.075,2054,-0.176,0.000,129863
26773.825,2049,-0.086,0.000,138841
26809.584,2047,-0.057,0.000,143363
26845.220,2046,0.000,0.000,135816
26881.060,2045,0.000,0.061,139728
26916.818,2045,-0.029,0.029,131645
26952.582,2045,-0.029,0.029,133526
26988.220,2045,0.029,0.000,134995
27024.071,2045,0.000,-0.030,138038
27059.825,2045,0.000,0.000,131048
27095.290,2045,0.000,-0.029,134733
27131.220,2045,0.000,0.000,129043
27167.220,2045,0.000,0.000,128114
27203.074,2045,0.000,-0.030,131235
27238.823,2045,0.000,0.000,127499
27274.289,2045,-0.029,0.029,133294
27310.219,2045,0.000,0.000,124427
27346.213,2045,0.029,0.000,127953
27382.073,2047,0.118,0.000,116995
27417.825,2055,0.286,-0.029,81199
27453.583,2067,0.371,0.000,62775
27489.217,2080,0.400,-0.029,41266
27525.067,2095,0.471,0.000,30561
27560.817,2112,0.543,-0.029,17076
27596.583,2134,0.657,0.029,-3111
27632.217,2159,0.714,0.029,-350
27666.691,2188,0.879,0.000,-6783
27702.219,2216,0.800,-0.029,1277
27738.066,2243,0.735,0.000,-4339
27773.812,2267,0.657,0.000,-7061
27809.292,2290,0.629,-0.029,-840
27845.217,2315,0.771,0.000,-6804
27881.069,2342,0.794,0.000,-7103
27916.816,2370,0.714,0.029,-4645
27952.579,2394,0.600,0.000,-399
27986.945,2415,0.576,-0.031,-8231
28022.794,2434,0.514,0.029,-1566
28058.284,2452,0.514,0.000,-4943
28094.211,2470,0.543,0.000,281
28128.691,2489,0.545,0.031,-3727
28164.215,2507,0.486,0.000,-5837
28200.068,2525,0.500,0.030,-965
28234.227,2543,0.529,0.000,-7482
28270.068,2560,0.471,0.000,-5314
28305.815,2576,0.457,-0.029,-6412
28341.579,2593,0.457,0.000,-1466
28377.211,2609,0.371,0.000,-5654
28413.063,2620,0.265,-0.061,-535
28448.823,2628,0.143,0.000,-8165
28484.580,2633,0.114,0.000,-2877
28520.214,2635,0.057,0.000,-2285
28556.062,2636,0.000,0.000,-7250
28591.804,2636,0.000,0.000,-678
28626.164,2636,-0.030,0.000,-7676
28662.193,2634,-0.114,0.000,-2643
28698.068,2626,-0.286,0.000,-4261
28733.818,2613,-0.371,0.000,-5286
28769.292,2599,-0.457,-0.029,-92
28805.220,2580,-0.543,0.000,-8173
28841.065,2558,-0.676,0.030,-7865
28876.824,2530,-0.829,0.000,-4888
28912.294,2499,-0.943,0.000,-2498
28948.222,2462,-1.114,0.000,-8301
28984.066,2421,-1.206,-0.030,-2211
29019.832,2379,-1.171,0.000,-6399
29055.580,2337,-1.171,0.000,-5051
29091.220,2296,-1.114,-0.029,-1272
29127.074,2257,-1.059,0.000,-7046
29162.823,2221,-0.914,0.000,1081
29198.578,2191,-0.800,-0.029,-1547
29234.215,2167,-0.543,0.029,17550
29270.066,2148,-0.559,0.030,39486
29305.821,2128,-0.543,-0.029,57567
29341.592,2110,-0.457,0.029,83058
29377.218,2095,-0.400,0.000,91839
29413.061,2082,-0.324,0.000,109565
29448.814,2071,-0.257,0.000,119011
29484.295,2062,-0.229,0.029,126368
29520.221,2056,-0.114,0.000,137892
29556.066,2052,-0.088,0.000,135376
29591.818,2049,-0.029,0.000,136698
29627.576,2049,0.000,0.029,135009
29663.225,2048,-0.029,0.000,137626
29699.066,2047,-0.059,0.000,136655
29734.819,2046,0.000,0.000,141295
29770.292,2046,0.000,0.000,136681
29806.218,2046,0.000,0.000,136304
29842.212,2046,0.000,0.000,139516
29877.215,2046,0.000,0.000,132913
29912.215,2046,0.000,0.000,137695
29947.215,2046,0.000,0.000,131108
29982.220,2046,0.000,0.000,137365
30018.246,2046,0.000,0.000,134166
30054.062,2046,0.000,0.030,129509
30089.809,2046,0.000,0.000,135673
30125.275,2046,0.000,0.000,129047
