78536.701000,2335,0,0,8608333,2339
78569.537000,2334,0,0,8607805,2333
78602.697000,2334,0,0,8609606,2338
78635.540000,2334,0,0,8604499,2335
78668.698000,2335,0,0,8607234,2338
78701.540000,2336,0,0,8602578,2335
78734.699000,2337,0,-1,8607139,2329
78767.542000,2336,0,1,8606703,2332
78800.696000,2335,0,0,8605190,2335
78833.540000,2335,0,0,8609273,2327
78866.697000,2335,0,0,8605413,2351
78899.537000,2335,0,0,8608802,2330
78932.699000,2335,0,0,8606820,2350
78965.539000,2335,0,0,8605502,2335
78998.697000,2335,0,0,8605502,2335
79031.537000,2335,0,0,8608505,2338
79064.697000,2336,0,-1,8604000,2329
79097.539000,2336,0,0,8606139,2329
79130.697000,2335,0,1,8608290,2340
79163.539000,2335,0,0,8605379,2332
79196.697000,2335,0,0,8608175,2345
79229.541000,2335,0,0,8602907,2331
79262.697000,2335,0,0,8608620,2310
79295.537000,2333,0,0,8603824,2326
79328.699000,2332,0,0,8608191,2324
79361.541000,2329,0,1,8605556,2312
79394.699000,2325,0,1,8609491,2289
79427.540000,2320,0,1,8609907,2293
79460.697000,2312,0,1,8605793,2275
79493.539000,2305,0,1,8610480,2272
79526.698000,2304,0,1,8606826,2262
79559.539000,2304,0,0,8612713,2256
79592.691000,2282,0,5,8606489,2246
79625.539000,2274,0,1,8608655,2239
79658.696000,2267,0,1,8606157,2237
79691.540000,2258,0,1,8607715,2223
79724.696000,2248,0,1,8605156,2209
79757.539000,2238,0,1,8607846,2200
79790.699000,2228,0,1,8608603,2187
79823.537000,2218,0,1,8606369,2179
79856.699000,2211,0,1,8610433,2164
79889.537000,2201,0,1,8606723,2165
79922.697000,2189,0,1,8611136,2144
79955.537000,2179,0,1,8606849,2130
79988.697000,2168,0,1,8612404,2123
80021.537000,2161,0,1,8610264,2109
80054.696000,2149,0,1,8609011,2101
80087.539000,2141,0,1,8614170,2096
80120.697000,2134,0,1,8613901,2072
80153.537000,2127,0,1,8620209,2079
80186.697000,2115,0,1,8621132,2083
80219.541000,2108,0,1,8630668,2073
80252.697000,2105,0,1,8636306,2063
80285.540000,2099,0,1,8654060,2058
80318.697000,2093,0,1,8668572,2044
80351.537000,2089,0,1,8688174,2051
80384.696000,2086,0,1,8700473,2058
80417.537000,2084,0,0,8708874,2044
80450.697000,2085,0,0,8711706,2041
80483.538000,2084,0,1,8709109,2040
80516.697000,2081,0,1,8722511,2021
80549.537000,2080,0,0,8729257,2024
80582.697000,2076,0,1,8740214,2019
80615.538000,2073,0,0,8754790,2015
80648.697000,2072,0,0,8762227,2005
80681.619000,2069,0,0,8770030,2000
80714.612000,2067,0,0,8783242,1996
80747.618000,2066,0,0,8791438,1994
80780.617000,2064,0,0,8792801,1984
80813.618000,2062,0,0,8810609,1985
80846.617000,2060,0,0,8818807,1973
80879.618000,2058,0,1,8828705,1968
80912.619000,2055,0,0,8838888,1956
80945.617000,2053,0,0,8849942,1952
80978.619000,2050,0,1,8860062,1951
81011.618000,2049,0,0,8867608,1952
81044.620000,2049,0,0,8864704,1974
81077.618000,2050,0,0,8863211,1989
81110.617000,2050,0,0,8863690,2000
81143.619000,2050,0,0,8859289,1995
81176.617000,2050,0,0,8859146,2004
81209.617000,2049,0,0,8853576,1999
81242.617000,2050,0,0,8856680,2004
81275.619000,2050,0,0,8853686,2028
81308.618000,2050,0,0,8855169,2029
81341.619000,2052,0,0,8838515,2036
81374.619000,2054,0,0,8821730,2070
81407.617000,2065,0,0,8771683,2088
81440.618000,2075,0,-1,8718390,2114
81473.619000,2085,0,0,8669957,2127
81506.616000,2094,0,0,8631548,2143
81539.619000,2107,0,0,8606777,2150
81572.617000,2124,0,0,8592885,2178
81605.618000,2138,0,0,8606346,2191
81638.618000,2151,0,-1,8606975,2197
81671.619000,2163,0,-1,8609199,2230
81704.619000,2176,0,0,8603461,2237
81737.618000,2188,0,0,8612482,2236
81770.616000,2201,0,0,8613588,2254
81803.619000,2214,0,0,8611153,2267
81836.618000,2228,0,0,8613140,2287
81869.618000,2242,0,0,8608585,2299
81902.617000,2256,0,0,8607921,2312
81935.618000,2270,0,0,8604079,2329
81968.619000,2285,0,0,8610841,2341
82001.538000,2285,0,0,8607697,2358
82034.608000,2312,0,-2,8607494,2371
82067.619000,2328,0,0,8605657,2391
82100.618000,2343,0,0,8603191,2398
82133.619000,2357,0,0,8608583,2395
82166.618000,2370,0,-1,8606026,2437
82199.619000,2384,0,0,8609997,2424
82232.619000,2397,0,0,8605759,2440
82265.618000,2407,0,-1,8608252,2447
82298.622000,2414,0,0,8606192,2448
82331.618000,2419,0,0,8608951,2427
82364.618000,2418,0,0,8608063,2406
82397.617000,2413,0,0,8608014,2382
82430.618000,2404,0,1,8608839,2356
82463.617000,2391,0,0,8605983,2331
82496.617000,2375,0,0,8608741,2311
82529.617000,2359,0,0,8606483,2283
82562.618000,2342,0,0,8612555,2274
82595.619000,2324,0,0,8607922,2254
82628.618000,2308,0,0,8611348,2227
82661.618000,2304,0,0,8608616,2233
82694.614000,2274,0,2,8611081,2226
82727.618000,2258,0,0,8608994,2190
82760.618000,2243,0,0,8606706,2173
82793.618000,2228,0,0,8611238,2159
82826.619000,2212,0,0,8607644,2168
82859.617000,2200,0,1,8611046,2148
82892.617000,2186,0,0,8609659,2143
82925.619000,2174,0,0,8611482,2135
82958.618000,2162,0,0,8607467,2118
82991.618000,2152,0,0,8612113,2105
83024.618000,2146,0,1,8610489,2109
83057.618000,2134,0,0,8608821,2085
83090.618000,2123,0,1,8610176,2083
83123.617000,2114,0,1,8611159,2072
83156.621000,2105,0,1,8620577,2056
83189.618000,2097,0,1,8639219,2061
83222.618000,2092,0,1,8656631,2059
83255.618000,2087,0,0,8674997,2036
83288.618000,2082,0,0,8699738,2042
83321.621000,2079,0,0,8703474,2031
83354.621000,2078,0,0,8710273,2013
83387.618000,2074,0,0,8735741,2013
83420.621000,2074,0,0,8732805,2011
83453.621000,2067,0,1,8762174,1979
83486.618000,2062,0,1,8785790,1981
83519.618000,2059,0,0,8802580,1965
83552.617000,2056,0,0,8813861,1954
83585.617000,2053,0,0,8831110,1965
83618.619000,2050,0,0,8836947,1959
83651.618000,2048,0,1,8853474,1952
83684.537000,2048,0,0,8854762,1941
83717.537000,2048,0,0,8853488,1955
83750.539000,2048,0,0,8854584,1943
83783.537000,2048,0,0,8858867,1989
83816.538000,2048,0,0,8851374,1997
83849.538000,2048,0,0,8829205,2000
83882.537000,2048,0,0,8830776,2011
83915.539000,2048,0,0,8827201,2009
83948.537000,2048,0,0,8831124,2022
83981.612000,2050,0,0,8828054,2023
84014.618000,2055,0,0,8794308,2042
84047.618000,2059,0,0,8778496,2073
84080.618000,2066,0,0,8739929,2085
84113.619000,2073,0,-1,8709043,2095
84146.619000,2081,0,0,8672692,2109
84179.618000,2088,0,-1,8648911,2130
84212.620000,2094,0,-1,8620794,2134
84245.620000,2100,0,0,8610980,2085
84278.619000,2108,0,-1,8601598,2154
84311.620000,2120,0,0,8598155,2166
84344.618000,2131,0,0,8598085,2172
84377.618000,2143,0,0,8609206,2187
84410.617000,2152,0,-1,8607575,2201
84443.619000,2161,0,-1,8607282,2211
84476.618000,2173,0,0,8610274,2218
84509.618000,2183,0,0,8608328,2227
84542.620000,2192,0,-1,8610517,2232
84575.619000,2202,0,-1,8608745,2245
84608.619000,2211,0,-1,8611131,2254
84641.618000,2221,0,-1,8608716,2264
84674.619000,2231,0,0,8609237,2274
