% Data output, exercise = peg_board_level_2 input: hydra
% time, tool1_x, tool1_y, tool1_z, tool2_x, tool2_y, tool2_z, tool1_q0, tool1_q1, tool1_q2, tool1_q3, tool2_q0, tool2_q1, tool2_q2, tool2_q3, master1_x, master1_y, master1_z, master2_x, master2_y, master2_z, master1_q0, master1_q1, master1_q2, master1_q3, master2_q0, master2_q1, master2_q2, master2_q3, master1_open, master2_open, foot_pedal, is_touch, tool1_jaw_interaction, tool1_aux_interaction, tool1_normal_force, tool1_shear_force, tool2_jaw_interaction, tool2_aux_interaction, tool2_normal_force, tool2_shear_force 
24.070999145508,1.3523497581482,-2.2101583480835,7.9999995231628,-0.95926296710968,-0.61187016963959,5.9113597869873,-0.18049819767475,3.603888032444e-008,0.14562754333019,0.97273486852646,-0.21115262806416,-5.136107539272e-009,-0.14034198224545,0.96732556819916,4.6138172149658,2.8997876644135,0.91078412532806,-4.8457164764404,4.2185230255127,-0.021498277783394,0.022473603487015,0.24664784967899,0.15316016972065,0.95666182041168,-0.011259973049164,-0.18487869203091,-0.10168595612049,0.97742164134979,0.60000002384186,0.60000002384186,0,0,0,0,0,0,0,0,0,0
24.087999343872,1.3523497581482,-2.2101583480835,7.9999990463257,-0.95926296710968,-0.61187016963959,5.9113597869873,-0.1804982572794,-3.7264769048306e-010,0.14562754333019,0.97273486852646,-0.21115267276764,9.436540437946e-011,-0.14034198224545,0.96732556819916,4.6177935600281,2.8979341983795,0.91389662027359,-4.8478879928589,4.2176909446716,-0.019877962768078,0.02267450094223,0.24679245054722,0.15310464799404,0.95662868022919,-0.011161834001541,-0.18486614525318,-0.10159288346767,0.97743487358093,0.60000002384186,0.60000002384186,0,0,0,0,0,0,0,0,0,0
24.104999542236,1.3523497581482,-2.2101583480835,7.9999995231628,-0.95926296710968,-0.61187016963959,5.9113602638245,-0.18049815297127,2.8487226799712e-008,0.14562754333019,0.97273486852646,-0.21115255355835,-4.6084025484561e-009,-0.14034199714661,0.96732556819916,4.616283416748,2.8980903625488,0.91359782218933,-4.8478918075562,4.2175879478455,-0.019683130085468,0.022641181945801,0.24676099419594,0.15315464138985,0.95662951469421,-0.011152416467667,-0.18483936786652,-0.10158068686724,0.97744131088257,0.60000002384186,0.60000002384186,0,0,0,0,0,0,0,0,0,0
24.121000289917,1.3523497581482,-2.2101583480835,7.9999990463257,-0.95926296710968,-0.61187016963959,5.9113597869873,-0.18049824237823,3.539977200262e-009,0.14562752842903,0.97273486852646,-0.21115261316299,-4.456541091713e-008,-0.14034198224545,0.96732556819916,4.6161203384399,2.8985664844513,0.91282331943512,-4.8477730751038,4.2175149917603,-0.01954510807991,0.022600829601288,0.24677263200283,0.15315593779087,0.95662724971771,-0.01114684343338,-0.18484941124916,-0.10159346461296,0.97743809223175,0.60000002384186,0.60000002384186,0,0,0,0,0,0,0,0,0,0
24.138000488281,1.3523497581482,-2.2101583480835,7.9999995231628,-0.95926296710968,-0.61187016963959,5.9113597869873,-0.18049815297127,4.3098616231418e-008,0.14562752842903,0.97273486852646,-0.21115267276764,-3.5124703146039e-010,-0.14034198224545,0.96732556819916,4.615309715271,2.89857172966,0.91279166936874,-4.8475127220154,4.2175612449646,-0.019637122750282,0.022589117288589,0.24676686525345,0.15319147706032,0.95662331581116,-0.011153668165207,-0.18486842513084,-0.10161519795656,0.97743213176727,0.60000002384186,0.60000002384186,0,0,0,0,0,0,0,0,0,0
24.155000686646,1.3523497581482,-2.2101583480835,7.9999990463257,-0.95926296710968,-0.61187016963959,5.9113597869873,-0.18049824237823,2.0041436954443e-008,0.14562752842903,0.97273486852646,-0.21115265786648,-1.249844672202e-009,-0.14034198224545,0.96732556819916,4.6160502433777,2.8980824947357,0.91360247135162,-4.8476414680481,4.2176733016968,-0.019849836826324,0.022638499736786,0.24676135182381,0.1531662940979,0.95662766695023,-0.011162757873535,-0.1848778128624,-0.10161146521568,0.97743064165115,0.60000002384186,0.60000002384186,0,0,0,0,0,0,0,0,0,0
24.170999526978,1.3523497581482,-2.2101583480835,7.9999995231628,-0.95926296710968,-0.61187016963959,5.9113602638245,-0.18049815297127,4.8393637541722e-008,0.14562752842903,0.9727349281311,-0.21115255355835,-6.0460463302547e-009,-0.14034199714661,0.96732556819916,4.6185421943665,2.8976469039917,0.91437959671021,-4.8485269546509,4.217137336731,-0.018816813826561,0.022708117961884,0.24677374958992,0.15306577086449,0.95663887262344,-0.011104762554169,-0.18487372994423,-0.10157844424248,0.97743546962738,0.60000002384186,0.60000002384186,0,0,0,0,0,0,0,0,0,0
24.187999725342,1.3523497581482,-2.2101585865021,7.9999995231628,-0.95926296710968,-0.61187016963959,5.9113597869873,-0.18049816787243,8.2316837790586e-009,0.14562752842903,0.97273480892181,-0.21115262806416,-1.34395126139e-008,-0.14034198224545,0.96732556819916,4.6197600364685,2.8969969749451,0.91546493768692,-4.848780632019,4.2170948982239,-0.018728896975517,0.022776484489441,0.24679812788963,0.15303945541382,0.95663517713547,-0.011098176240921,-0.18489775061607,-0.10158001631498,0.97743093967438,0.60000002384186,0.60000002384186,0,0,0,0,0,0,0,0,0,0
24.204999923706,1.3523497581482,-2.2101585865021,7.9999995231628,-0.95926296710968,-0.61187016963959,5.9113597869873,-0.18049816787243,1.1135783850591e-008,0.14562752842903,0.97273480892181,-0.21115261316299,-9.3143288637521e-009,-0.14034198224545,0.96732556819916,4.6182026863098,2.8972525596619,0.91500651836395,-4.84858751297,4.217267036438,-0.019064545631409,0.022734582424164,0.24677500128746,0.15309384465218,0.95663338899612,-0.011116147041321,-0.18488794565201,-0.10158017277718,0.97743254899979,0.60000002384186,0.60000002384186,0,0,0,0,0,0,0,0,0,0
24.221000671387,1.3523497581482,-2.2101585865021,7.9999990463257,-0.95926296710968,-0.61187016963959,5.9113597869873,-0.18049839138985,-6.4633596252861e-009,0.14562752842903,0.97273480892181,-0.21115261316299,-1.2619846501138e-008,-0.14034198224545,0.96732556819916,4.6158137321472,2.8978571891785,0.91395974159241,-4.8476638793945,4.2176232337952,-0.019750185310841,0.022653102874756,0.24675729870796,0.15318161249161,0.95662587881088,-0.011157691478729,-0.18487215042114,-0.10160854458809,0.97743219137192,0.60000002384186,0.60000002384186,0,0,0,0,0,0,0,0,0,0
