% Data output, exercise = pick_and_place
% time, tool1_x, tool1_y, tool1_z, tool2_x, tool2_y, tool2_z, tool1_q0, tool1_q1, tool1_q2, tool1_q3, tool2_q0, tool2_q1, tool2_q2, tool2_q3, is_touch, tool1_interaction, tool1_force, tool2_interaction, tool2_force 
23.745000839233,1.906999707222,-9.1890001296997,3.8610000610352,-1.9359998703003,-9.189001083374,3.8459997177124,-0.37400621175766,-3.1496053765068e-008,0.1710039973259,0.91152453422546,-0.37448742985725,-1.2151922135217e-008,-0.17002008855343,0.91151106357574,0,0,0,0,0
23.79700088501,1.906999707222,-9.1890001296997,3.8609993457794,-1.9359998703003,-9.1890001296997,3.8459992408752,-0.3740062713623,-7.5202471805369e-008,0.17100401222706,0.91152453422546,-0.37448740005493,6.8689971044478e-008,-0.17002010345459,0.9115110039711,0,0,0,0,0
23.82799911499,1.9069999456406,-9.1890001296997,3.8610000610352,-1.9359996318817,-9.1890001296997,3.8459992408752,-0.37400606274605,-1.0094225899593e-008,0.17100398242474,0.91152465343475,-0.3744874894619,3.9749256330879e-008,-0.17002008855343,0.9115110039711,0,0,0,0,0
23.879999160767,1.906999707222,-9.1890001296997,3.8609993457794,-1.935999751091,-9.1890001296997,3.8459990024567,-0.37400621175766,-4.0447915239383e-008,0.17100401222706,0.91152459383011,-0.37448754906654,1.2910021496282e-007,-0.17002011835575,0.91151094436646,0,0,0,0,0
23.910999298096,1.906999707222,-9.1890001296997,3.8609993457794,-1.9359993934631,-9.1890001296997,3.8459997177124,-0.37400621175766,-4.3052430953594e-008,0.17100401222706,0.91152459383011,-0.3744874894619,6.17820958837e-008,-0.17002008855343,0.9115110039711,0,0,0,0,0
23.944999694824,1.906999707222,-9.1890001296997,3.8609993457794,-1.9359993934631,-9.1890001296997,3.8459994792938,-0.37400621175766,-4.4249301112131e-008,0.17100401222706,0.91152459383011,-0.37448763847351,6.5074104327323e-008,-0.17002011835575,0.91151094436646,0,0,0,0,0
23.978000640869,1.906999707222,-9.1890001296997,3.8609993457794,-1.9359991550446,-9.1890001296997,3.8459994792938,-0.37400621175766,-4.1273843010003e-008,0.17100401222706,0.91152459383011,-0.37448763847351,2.776158325446e-008,-0.17002010345459,0.91151094436646,0,0,0,0,0
24.017999649048,1.906999707222,-9.1890001296997,3.8609993457794,-1.9359991550446,-9.1890001296997,3.8459994792938,-0.37400621175766,-4.2284128198844e-008,0.17100401222706,0.91152459383011,-0.37448769807816,5.7885621629339e-008,-0.17002011835575,0.91151094436646,0,0,0,0,0
24.045000076294,1.906999707222,-9.1890001296997,3.860999584198,-1.9359991550446,-9.1890001296997,3.8459994792938,-0.37400621175766,-2.4214713789661e-008,0.17100396752357,0.91152453422546,-0.37448769807816,5.1700844494462e-008,-0.17002010345459,0.9115110039711,0,0,0,0,0
24.07799911499,1.9069994688034,-9.1890001296997,3.8609988689423,-1.9359992742538,-9.1890001296997,3.8459994792938,-0.37400639057159,-6.031271482243e-008,0.17100402712822,0.91152453422546,-0.3744877576828,3.4765701428796e-008,-0.17002008855343,0.91151088476181,0,0,0,0,0
