%frameid,time(us),x(mm),y(mm),z(mm) 
933549,2125649163,-19.1677,-21.2059,262.763
933550,2125658363,-19.2948,-15.1085,262.905
933551,2125667608,-19.4955,-8.65998,262.951
933552,2125676843,-19.6274,-3.04525,262.75
933553,2125686020,-19.556,3.86046,262.684
933554,2125695291,-19.5383,10.6651,262.44
933555,2125704539,-19.602,17.0698,262.161
933556,2125713775,-19.5241,22.6633,261.692
933557,2125723018,-19.6098,29.2067,261.484
933558,2125732215,-19.5878,35.2755,260.828
933559,2125741435,-19.5044,40.9775,260.056
933560,2125750642,-19.2297,46.3586,259.17
933561,2125759798,-18.7626,50.8915,258.219
933562,2125769108,-18.3409,55.4946,257.233
933563,2125778351,-17.7882,60.0078,256.057
933564,2125787591,-17.2642,63.6813,254.756
933565,2125796729,-16.6484,67.1887,253.523
933566,2125806026,-16.0545,69.6529,252.366
933567,2125815302,-15.4631,71.8716,251.298
933568,2125824526,-15.0914,72.9742,250.305
933569,2125833729,-14.7825,73.7182,249.696
933570,2125842989,-14.5345,74.2834,249.225
933571,2125852197,-14.4147,74.479,248.92
933572,2125861438,-14.3428,74.224,248.52
933573,2125870661,-14.366,73.1751,247.973
933574,2125879864,-14.7659,70.3848,247.039
933575,2125889073,-15.3482,67.4859,246.498
933576,2125898298,-16.2237,63.4917,245.913
933577,2125907563,-17.2098,59.1508,245.738
933578,2125916754,-18.3992,54.7423,245.435
933579,2125926036,-19.6053,49.5477,245.29
933580,2125935279,-20.6378,43.8997,245.093
933581,2125944487,-21.6553,37.9942,245.174
933582,2125953713,-22.6581,31.638,244.965
933583,2125962943,-23.63,24.9381,244.991
933584,2125972150,-24.4582,18.3251,245.174
933585,2125981381,-25.2158,11.3309,245.332
933586,2125990561,-25.8745,4.07149,245.65
933587,2125999944,-26.39,-3.60244,245.995
933588,2126009040,-26.6475,-11.0315,246.031
933589,2126018342,-26.7158,-18.7685,246.191
933590,2126027574,-26.8403,-26.7105,246.196
933591,2126036756,-26.9172,-34.4479,246.244
933592,2126045963,-26.7891,-42.3645,246.273
933593,2126055211,-26.6305,-50.6182,246.14
933594,2126064483,-26.3069,-58.5384,245.612
933595,2126073624,-25.6017,-66.2849,244.576
933596,2126082946,-24.851,-74.4369,243.675
933597,2126092189,-24.3695,-81.7856,243.702
933598,2126101323,-23.5853,-89.1412,243.031
933599,2126110674,-22.784,-96.255,242.487
933600,2126119833,-21.8462,-103.297,241.803
933601,2126129020,-21.0119,-110.996,240.959
933602,2126138313,-20.1224,-118.239,240.224
933603,2126147559,-19.2425,-124.77,239.269
933604,2126156766,-18.4493,-131.061,238.012
933605,2126166048,-17.6613,-137.952,237.497
933606,2126175214,-17.0239,-144.091,236.16
933607,2126184474,-16.476,-150.706,235.911
933608,2126193715,-16.2173,-156.267,235.146
933609,2126202927,-15.7616,-161.656,234.615
933610,2126212092,-15.2086,-167.545,232.952
933611,2126221357,-14.3314,-173.449,233.123
933612,2126230575,-13.3983,-177.481,231.342
933613,2126239807,-12.5642,-183.433,230.851
933614,2126249036,-11.8487,-188.826,229.903
933615,2126258312,-11.449,-192.167,229.097
933616,2126267504,-10.7238,-195.44,228.966
933617,2126276779,-9.91739,-201.042,229.312
933618,2126285990,-9.4365,-207.336,229.976
933619,2126295176,-9.25588,-211.036,230.464
933620,2126304454,-9.01261,-213.173,230.884
933621,2126313675,-9.02172,-214.821,230.141
933622,2126322882,-8.81076,-215.959,230.316
933623,2126332156,-8.64951,-216.819,230.384
933624,2126341350,-8.52136,-217.336,230.408
933625,2126350550,-8.252,-217.628,230.494
933626,2126359860,-7.92645,-217.434,230.461
933627,2126369028,-7.47345,-217.173,230.483
933628,2126378270,-6.86975,-216.797,230.555
933629,2126405931,-4.80274,-212.883,231.771
933630,2126415180,-4.22653,-211.713,231.714
933631,2126424454,-3.22958,-207.933,232.128
933632,2126433574,-2.88219,-203.135,233.421
933633,2126442886,-2.8477,-198.945,234.726
933634,2126452144,-2.71492,-194.424,235.865
933635,2126461382,-2.88506,-189.316,237.071
933636,2126470577,-2.78391,-184.09,237.475
933637,2126479818,-3.03627,-178.037,237.885
933638,2126489057,-3.20646,-171.88,239.103
933639,2126498295,-3.40455,-166.111,239.218
933640,2126507493,-3.61934,-159.655,239.829
933641,2126516698,-3.52398,-153.345,240.871
933642,2126525952,-3.86604,-147.604,241.798
933643,2126535107,-4.2472,-141.241,242.693
933644,2126544440,-4.78316,-134.817,243.548
933645,2126553656,-5.30036,-128.17,244.183
933646,2126562910,-5.86376,-121.547,244.87
933647,2126572099,-6.56237,-114.323,245.183
933648,2126581324,-7.19616,-107.423,245.554
933649,2126590515,-7.82364,-100.739,245.51
933650,2126599817,-8.19825,-93.9764,245.734
933651,2126609031,-8.88309,-86.7194,246.368
933652,2126618254,-9.63407,-79.5098,246.564
933653,2126627474,-10.1199,-73.2012,246.748
933654,2126636701,-10.622,-66.8465,246.615
933655,2126645879,-11.2859,-60.0044,246.829
933656,2126655215,-12.1303,-52.5619,246.88
933657,2126664384,-12.6662,-45.7901,246.646
933658,2126673706,-13.3649,-38.5437,246.665
933659,2126682815,-13.7974,-31.9925,246.546
933660,2126692059,-14.202,-25.5464,246.48
933661,2126701345,-14.6474,-18.8699,246.284
933662,2126710571,-15.0557,-12.22,245.909
933663,2126719772,-15.3417,-5.23928,245.629
933664,2126728972,-15.6244,1.54631,245.312
933665,2126738222,-15.7664,7.68771,244.777
933666,2126747452,-15.9287,14.6023,244.397
933667,2126756663,-15.8764,21.0037,243.721
933668,2126765937,-15.898,27.3492,243.009
933669,2126775191,-15.8105,33.4982,242.144
933670,2126784371,-15.6008,39.1263,241.327
933671,2126793549,-15.4491,44.9802,240.22
933672,2126802829,-15.1309,49.9512,239.126
933673,2126812007,-14.6643,54.7876,237.836
933674,2126821344,-14.416,59.3207,236.917
933675,2126830502,-13.9745,62.9414,235.843
933676,2126839738,-13.774,66.7449,234.85
933677,2126848959,-13.5051,68.9566,234.114
933678,2126858229,-13.4996,71.5057,233.29
933679,2126867442,-13.5171,73.119,232.668
933680,2126876684,-13.6096,74.1096,232.172
933681,2126885927,-13.7126,74.8761,231.848
933682,2126895147,-13.8736,75.4298,231.569
933683,2126904383,-14.1448,75.7086,231.373
933684,2126913642,-14.4584,75.7703,231.182
933685,2126922833,-14.951,75.4991,231.065
933686,2126932080,-15.7149,74.1239,231.083
933687,2126941256,-16.6929,71.6321,231.303
933688,2126950482,-17.6094,68.8754,231.531
933689,2126959778,-18.4519,66.0311,232.047
933690,2126968952,-19.2167,62.2323,232.475
933691,2126978245,-19.9274,57.5167,232.972
933692,2126987475,-20.4004,53.0461,233.707
933693,2126996655,-20.8381,48.3589,234.388
933694,2127005907,-21.4236,43.0324,234.937
933695,2127015093,-21.6425,37.5168,235.373
933696,2127024402,-21.9834,31.6468,235.974
933697,2127033586,-22.2754,25.7803,236.606
933698,2127042832,-22.4825,19.7189,237.186
933699,2127052054,-22.4429,13.1689,237.5
933700,2127061305,-22.2696,6.6168,237.823
933701,2127070485,-22.0822,-0.213688,238.17
933702,2127079687,-21.7637,-7.29122,238.533
933703,2127088915,-21.3408,-14.7979,238.499
933704,2127098214,-20.5706,-22.6581,238.932
933705,2127107464,-19.9505,-30.0647,239.147
933706,2127116661,-19.3392,-37.4563,239.3
933707,2127125895,-18.5072,-45.1548,239.369
933708,2127135148,-17.5603,-53.1246,239.394
933709,2127144367,-16.6826,-60.7427,239.439
933710,2127153576,-15.7269,-68.2505,238.974
933711,2127162840,-14.6399,-76.0626,238.829
933712,2127172018,-13.6715,-83.1081,239.036
933713,2127181288,-12.6795,-90.6955,238.886
933714,2127190514,-11.6293,-98.134,238.576
933715,2127199676,-10.8496,-105.133,238.608
933716,2127208985,-9.93552,-111.798,238.634
933717,2127218230,-9.40932,-118.186,238.622
933718,2127227388,-8.63744,-124.608,238.731
933719,2127236621,-8.1772,-131.344,238.526
933720,2127245811,-7.91892,-137.121,237.846
933721,2127255133,-7.60093,-143.382,237.842
933722,2127264297,-7.56288,-149.625,237.673
933723,2127273522,-7.81685,-156.301,238.211
933724,2127282738,-7.80509,-163.433,238.946
933725,2127291978,-7.70606,-170.645,239.328
933726,2127301222,-7.48332,-178.211,238.137
933727,2127310451,-7.74883,-184.922,238.025
933728,2127319655,-8.16347,-191,238.322
933729,2127328858,-8.52626,-195.5,238.448
933730,2127338103,-8.44293,-200.954,237.151
933731,2127347409,-7.96205,-207.556,237.109
933732,2127356601,-8.41689,-214.278,238.998
933733,2127365862,-8.89218,-218.166,238.312
933734,2127375098,-9.18441,-220.098,237.753
933735,2127384331,-9.07249,-222.97,238.288
933736,2127393558,-9.47714,-224.482,238.247
933737,2127402809,-9.68974,-225.243,238.171
933738,2127411973,-9.83202,-226.767,238.585
933739,2127421260,-9.86221,-227.702,238.86
933740,2127430435,-9.87138,-228.281,239.137
933741,2127439753,-9.84652,-228.445,239.199
933742,2127448900,-9.84238,-228.471,239.203
933743,2127458149,-9.69704,-228.2,239.342
933744,2127467378,-9.65513,-227.943,239.272
933745,2127476648,-8.6385,-222.612,237.222
933746,2127485924,-8.02657,-219.408,237.795
933747,2127495086,-8.2439,-216.867,238.89
933748,2127504256,-8.16336,-212.528,240.727
933749,2127513517,-8.10905,-207.436,242.006
933750,2127522767,-7.63452,-201.871,241.662
933751,2127532040,-7.07507,-194.838,241.046
933752,2127541248,-6.5059,-190.099,241.273
933753,2127550460,-5.97941,-184.616,241.934
933754,2127578164,-4.65396,-163.534,244.096
933755,2127587417,-4.73412,-157.21,244.495
933756,2127596823,-4.68574,-150.613,245.405
933757,2127605862,-4.84538,-142.945,245.217
933758,2127614987,-4.79857,-135.837,246.381
933759,2127624315,-4.80118,-128.628,246.655
933760,2127633498,-5.06605,-121.159,247.725
933761,2127642707,-5.19681,-113.879,248.465
933762,2127651986,-5.28685,-106.367,249.159
933763,2127661267,-5.36076,-99.0141,249.777
933764,2127670459,-5.44219,-91.3892,250.591
933765,2127679682,-5.66974,-83.8818,251.214
933766,2127688908,-5.88989,-76.3693,251.688
933767,2127698160,-6.1198,-68.1967,252.257
933768,2127707381,-6.29406,-60.7167,252.448
933769,2127716543,-6.53503,-53.1416,252.575
933770,2127725775,-6.89506,-45.2483,252.935
933771,2127735049,-7.31957,-37.2947,253.137
933772,2127744269,-7.6497,-29.3483,253.391
933773,2127753488,-7.89697,-21.8364,253.231
933774,2127762629,-8.11662,-14.7525,253
933775,2127771916,-8.57333,-6.90502,252.824
933776,2127781234,-8.87164,0.339965,252.42
933777,2127790397,-9.12154,7.462,252.002
933778,2127799645,-9.29288,14.8422,251.549
933779,2127808893,-9.45982,21.7545,251.164
933780,2127818092,-9.72599,28.9274,250.708
933781,2127827319,-9.82811,35.4823,250.062
933782,2127836563,-9.87284,41.863,249.125
933783,2127845752,-10.0451,48.0764,247.943
933784,2127855036,-9.98046,53.9899,246.965
933785,2127864308,-9.96726,59.52,246.016
933786,2127873486,-10.1004,64.1119,244.733
933787,2127882759,-10.0835,68.7751,243.56
933788,2127891929,-10.083,72.7413,242.232
933789,2127901171,-10.1711,76.103,240.83
933790,2127910375,-10.2602,78.801,239.703
933791,2127919651,-10.3744,80.5132,238.862
933792,2127928805,-10.4546,81.8741,238.095
933793,2127938138,-10.5486,82.7487,237.491
933794,2127947293,-10.6522,83.3485,237.015
933795,2127956562,-10.859,83.6709,236.554
933796,2127965772,-11.1115,83.6389,236.056
933797,2127975065,-11.426,83.1653,235.5
933798,2127984252,-11.9702,82.1802,234.902
933799,2127993472,-12.5965,80.4505,234.404
933800,2128002698,-13.5757,77.4618,233.754
933801,2128011966,-14.2725,73.2557,233.336
933802,2128021209,-14.9315,69.4324,233.112
933803,2128030343,-15.5175,65.2592,233.112
933804,2128039701,-16.1576,60.4543,233.146
933805,2128048823,-16.8651,54.8431,233.057
933806,2128058076,-17.4249,49.5176,233.288
933807,2128067308,-18.0954,44.0483,233.418
933808,2128076555,-18.6246,38.1352,233.436
933809,2128085724,-18.9594,31.6674,233.425
933810,2128094947,-19.3188,25.134,233.435
933811,2128104281,-19.7924,18.0369,233.536
933812,2128113484,-19.9451,10.8091,233.611
933813,2128122646,-19.8742,3.83954,233.788
933814,2128131931,-19.8095,-3.65251,233.801
933815,2128141154,-19.7746,-11.0296,233.843
933816,2128150389,-19.7118,-18.2226,233.818
933817,2128159632,-19.3928,-25.8883,234.011
933818,2128168792,-19.0805,-33.5908,233.9
933819,2128178097,-18.5121,-41.7626,233.66
933820,2128187274,-18.2029,-49.6747,233.268
933821,2128196558,-17.8815,-57.4527,233.071
933822,2128205777,-17.3647,-65.1471,232.347
933823,2128215011,-17.0042,-73.042,232.21
933824,2128224205,-16.306,-80.843,232.133
933825,2128233451,-16.0236,-88.2776,231.836
933826,2128242710,-15.5961,-95.9413,231.669
933827,2128251932,-15.0469,-103.645,231.312
933828,2128261095,-14.7899,-110.871,230.436
933829,2128270364,-14.3252,-117.911,229.913
933830,2128279570,-13.8843,-125.144,227.942
933831,2128288807,-13.3353,-131.713,226.794
933832,2128298114,-13.1951,-138.919,226.415
933833,2128307210,-13.2934,-146.305,226.409
933834,2128316494,-13.5389,-151.706,226.194
933835,2128325719,-12.955,-158.094,223.988
933836,2128334984,-13.0582,-164.759,223.798
933837,2128344235,-13.4266,-171.683,223.646
933838,2128353482,-13.4329,-177.654,222.227
933839,2128362735,-13.379,-183.366,220.19
933840,2128371897,-12.8049,-189.265,218.833
933841,2128381067,-11.9797,-196.289,218.147
933842,2128390362,-12.1052,-199.881,216.216
933843,2128399633,-12.2778,-201.737,214.679
933844,2128408852,-12.4694,-202.735,213.569
933845,2128418026,-12.5547,-205.238,211.806
933846,2128427199,-12.4126,-206.944,211.935
933847,2128436489,-12.4698,-207.652,211.799
933848,2128445720,-12.6915,-208.571,211.7
933849,2128454863,-12.8728,-209.27,211.515
933850,2128464194,-13.0029,-209.879,211.462
933851,2128473395,-13.2473,-210.535,211.219
933852,2128482666,-13.4191,-211.012,210.708
933853,2128491922,-13.4433,-211.055,210.67
933854,2128501122,-13.2922,-210.503,210.157
933855,2128510318,-12.7169,-208.129,208.368
933856,2128519917,-12.5114,-206.241,208.122
933857,2128528726,-12.3706,-203.793,209.143
933858,2128538020,-12.6412,-200.893,211.561
933859,2128547278,-11.9657,-198.276,213.15
933860,2128556495,-12.5585,-192.619,214.575
933861,2128565775,-12.5821,-186.851,216.054
933862,2128574883,-12.5024,-180.643,216.84
933863,2128584144,-11.9889,-174.298,218.174
933864,2128593404,-11.5458,-168.348,219.756
933865,2128602641,-11.4065,-161.805,220.24
933866,2128611869,-10.7637,-155.587,221.44
933867,2128621124,-10.5691,-148.892,222.023
933868,2128630326,-10.1821,-142.613,223.751
933869,2128639514,-9.79886,-136.302,225.674
933870,2128648728,-9.45935,-129.104,227.161
933871,2128658038,-9.27585,-121.663,229.005
933872,2128667278,-9.35662,-114.509,230.597
933873,2128676448,-9.10887,-108.012,231.984
933874,2128685712,-8.97912,-101.08,233.467
933875,2128694969,-9.14007,-93.6916,235.113
933876,2128704184,-9.20856,-86.973,236.434
933877,2128713396,-9.50012,-79.7012,237.607
933878,2128722647,-9.55502,-73.0548,239.045
933879,2128750304,-10.3744,-49.3498,242.596
933880,2128759538,-10.7641,-43.2295,243.096
933881,2128768773,-11.1407,-36.5265,243.439
933882,2128777935,-11.5725,-29.5866,243.604
933883,2128787208,-11.7919,-22.9912,243.833
933884,2128796481,-11.9797,-16.4272,243.946
933885,2128805689,-12.2909,-9.62697,243.892
933886,2128814895,-12.6106,-2.87405,243.778
933887,2128824124,-12.9064,3.83675,243.812
933888,2128833342,-13.178,10.8777,243.431
933889,2128842605,-13.2227,17.2887,243.042
933890,2128851885,-13.2451,23.3313,242.299
933891,2128861034,-13.5521,29.5354,241.57
933892,2128870304,-13.5539,35.2667,240.624
933893,2128879580,-13.441,40.6098,239.497
933894,2128888765,-13.3349,46.2795,238.287
933895,2128897893,-13.2765,51.3071,236.963
933896,2128907179,-12.9359,55.64,235.675
933897,2128916431,-12.7692,59.746,234.208
933898,2128925699,-12.7857,63.7575,232.681
933899,2128934913,-12.4554,66.3821,231.343
933900,2128944142,-12.2461,68.4783,230.075
933901,2128953375,-12.0864,69.9394,229.009
933902,2128962573,-12.2333,71.0785,227.945
933903,2128971833,-12.3356,71.7974,227.188
933904,2128981038,-12.5093,72.2703,226.416
933905,2128990294,-12.7834,72.43,225.622
933906,2128999532,-13.168,71.8192,224.56
933907,2129008716,-13.7274,70.782,223.527
933908,2129017973,-14.3134,68.8723,222.63
933909,2129027225,-15.063,66.0976,221.707
933910,2129036361,-15.6359,62.6738,220.952
933911,2129045599,-16.2617,59.2435,220.317
933912,2129054916,-16.8734,55.5452,219.991
933913,2129064087,-17.4176,50.5646,219.642
933914,2129073362,-17.6838,45.773,219.657
933915,2129082588,-18.053,41.0061,219.57
933916,2129091763,-18.282,35.747,219.573
933917,2129101083,-18.4958,30.2541,219.639
933918,2129110294,-18.926,24.0497,219.44
933919,2129119465,-19.0333,17.8978,219.708
933920,2129128669,-18.9925,11.2396,220.028
933921,2129137999,-19.0657,4.5857,220.262
933922,2129147155,-19.1133,-1.97355,220.712
933923,2129156475,-19.0321,-9.23908,221.197
933924,2129165634,-18.9986,-16.8855,221.308
933925,2129174882,-18.966,-24.2678,222.04
933926,2129184069,-18.9396,-31.482,222.612
933927,2129193325,-18.713,-39.1605,223.083
933928,2129202593,-18.3644,-46.9612,223.396
933929,2129211784,-17.9164,-54.9226,223.691
933930,2129220983,-17.4957,-63.148,223.297
933931,2129230258,-17.0978,-71.3448,223.68
933932,2129239456,-16.7989,-79.2658,224.049
933933,2129248688,-16.3947,-87.5299,224.16
933934,2129257937,-16.1364,-95.4842,224.607
933935,2129267207,-15.6552,-103.435,224.531
933936,2129276440,-15.3441,-111.024,224.244
933937,2129285602,-15.1803,-118.469,223.375
933938,2129294886,-14.9015,-125.687,222.562
933939,2129304114,-14.6321,-132.649,223.034
933940,2129313333,-14.8681,-140.071,223.25
933941,2129322519,-14.8147,-147.395,223.114
933942,2129331764,-14.7366,-154.659,222.959
933943,2129341014,-14.7749,-161.579,222.177
933944,2129350268,-14.5535,-168.35,221.257
933945,2129359440,-14.7324,-173.107,220.743
933946,2129368707,-15.0143,-178.113,220.257
933947,2129377897,-15.1875,-184.691,220.014
933948,2129387127,-14.6515,-191.026,219.053
933949,2129396375,-14.2162,-195.151,217.666
933950,2129405615,-13.8113,-199.112,217.796
933951,2129414829,-13.826,-202.694,216.902
933952,2129424060,-13.204,-204.528,215.01
933953,2129433342,-12.9637,-206.095,214.848
933954,2129442533,-13.1371,-207.237,215.122
933955,2129451797,-13.233,-208.069,215.292
933956,2129461018,-13.2662,-208.459,215.104
933957,2129470274,-13.2916,-208.737,215.078
933958,2129479483,-13.3879,-209.309,215.329
933959,2129488632,-13.4763,-209.59,215.4
933960,2129497894,-13.3347,-208.934,215.114
933961,2129507167,-13.7018,-208.785,217.467
933962,2129516397,-14.1589,-207.515,218.561
933963,2129525628,-14.305,-205.842,219.66
933964,2129534838,-14.8642,-201.774,221.114
933965,2129544096,-15.2746,-197.293,222.522
933966,2129553223,-15.5421,-192.792,224.477
933967,2129562450,-15.362,-187.672,225.466
933968,2129571768,-15.4665,-182.295,225.647
933969,2129580987,-15.6134,-175.791,226.462
933970,2129590203,-15.4488,-169.9,228.505
933971,2129599431,-15.0099,-164.314,230.531
933972,2129608710,-14.8645,-158.393,230.801
933973,2129617881,-14.2636,-151.708,231.034
933974,2129627156,-14.0566,-144.746,232.062
933975,2129636387,-13.7864,-137.872,232.871
933976,2129645542,-13.6744,-130.527,234.478
933977,2129654846,-13.5874,-123.275,234.991
933978,2129664040,-13.6171,-116.025,236.155
933979,2129673278,-14.0022,-108.69,237.159
933980,2129682530,-14.1703,-101.806,237.964
933981,2129691721,-14.5201,-94.5494,238.672
933982,2129700997,-14.9228,-87.7229,239.186
933983,2129710207,-15.2205,-80.3262,239.997
933984,2129719437,-15.7835,-72.437,240.701
933985,2129728619,-16.41,-64.6462,241.096
933986,2129737845,-16.7482,-57.3507,241.562
933987,2129747160,-17.2313,-49.8927,241.696
933988,2129756333,-17.8849,-42.3633,241.675
933989,2129765551,-18.4563,-34.8731,241.589
933990,2129774800,-19.2243,-26.8358,241.561
933991,2129784025,-19.627,-19.8819,241.193
933992,2129793226,-20.237,-12.4212,240.959
933993,2129802507,-20.7141,-5.02811,240.594
933994,2129811745,-21.1079,2.1258,240.225
933995,2129820991,-21.5252,9.1353,239.831
933996,2129830166,-21.9761,16.0794,239.511
933997,2129839421,-22.4481,22.9953,239.187
933998,2129848574,-22.8228,29.4366,238.636
933999,2129857878,-23.3174,36.0904,238.175
934000,2129867107,-23.6715,42.7722,237.594
934001,2129876343,-23.8828,48.6585,237.021
934002,2129885503,-23.8401,53.2324,236.248
934003,2129894735,-23.9631,58.6651,235.629
934004,2129922497,-23.5367,74.185,232.733
934005,2129931721,-23.3382,77.9762,232.118
934006,2129940943,-23.0159,81.6833,231.368
934007,2129950125,-22.6835,84.3584,230.829
934008,2129959428,-22.5763,86.0252,230.295
934009,2129968582,-22.3817,87.6497,229.998
934010,2129977853,-22.2286,88.8816,229.802
934011,2129987116,-22.1662,89.5642,229.695
934012,2129996333,-22.1082,90.0041,229.646
934013,2130005527,-22.1167,90.0112,229.628
934014,2130014750,-22.1568,89.9582,229.634
934015,2130024033,-22.3345,89.6273,229.695
934016,2130033267,-22.7964,88.4856,229.861
934017,2130042490,-23.454,85.941,230.104
934018,2130051684,-24.3236,82.3849,230.56
934019,2130060882,-24.9725,78.3035,230.916
934020,2130070183,-25.7373,73.9125,231.266
934021,2130079380,-26.3298,69.5077,231.681
934022,2130088639,-26.8676,64.5742,231.999
934023,2130097813,-27.3091,59.2867,232.344
934024,2130107074,-27.6149,53.5513,232.535
934025,2130116327,-27.8869,47.4301,232.679
934026,2130125536,-28.2816,41.1768,232.899
934027,2130134793,-28.5202,34.8397,233.152
934028,2130143999,-28.6375,28.2767,233.147
934029,2130153238,-28.6235,21.5007,233.427
934030,2130162407,-28.5353,14.54,233.498
934031,2130171718,-28.0664,7.14384,233.498
934032,2130180877,-27.6644,-0.0883238,233.543
934033,2130190094,-27.3128,-7.25183,233.802
934034,2130199385,-26.5047,-14.6262,233.687
934035,2130208605,-25.7549,-22.2406,233.636
934036,2130217796,-25.0436,-29.7715,233.503
934037,2130227063,-24.2091,-37.431,233.407
934038,2130236307,-23.4012,-45.3573,233.169
934039,2130245461,-22.519,-53.2975,233.258
934040,2130254760,-21.6101,-60.9625,233.236
934041,2130263968,-20.7668,-68.5832,233.078
934042,2130273180,-19.78,-76.2508,233.212
934043,2130282412,-18.8018,-83.6224,233.52
934044,2130291690,-17.981,-91.1085,233.629
934045,2130300895,-17.0989,-98.6689,233.639
934046,2130310145,-16.4658,-106.251,233.883
934047,2130319363,-15.8957,-113.529,234.113
934048,2130328600,-15.3953,-120.398,234.302
934049,2130337809,-14.8473,-126.847,233.881
934050,2130347067,-14.4568,-132.872,233.196
934051,2130356298,-13.6085,-139.69,233.94
934052,2130365504,-13.2541,-146.883,234.673
934053,2130374734,-12.9715,-153.444,235.201
934054,2130383892,-13.0315,-158.699,235.066
934055,2130393171,-12.991,-164.3,235.139
934056,2130402385,-13.4199,-170.258,236.656
934057,2130411647,-13.2458,-176.166,235.311
934058,2130420904,-13.1807,-182.129,236.75
934059,2130430164,-12.5117,-185.732,234.781
934060,2130439382,-12.5295,-190.479,237.263
934061,2130448606,-12.5208,-193.949,237.821
934062,2130457772,-12.1221,-197.592,239.192
934063,2130467049,-12.3745,-199.668,239.632
934064,2130476290,-12.5639,-202.16,240.833
934065,2130485510,-12.8182,-204.382,242.177
934066,2130494704,-12.6981,-205.058,241.406
934067,2130503942,-12.7656,-205.36,240.436
934068,2130513188,-12.5917,-205.508,240.692
934069,2130522462,-12.7749,-206.758,242.125
934070,2130531591,-13.0129,-206.474,242.435
934071,2130540884,-13.4347,-205.79,244.217
934072,2130550111,-13.7785,-203.963,246.237
934073,2130559348,-14.0342,-202.852,247.429
934074,2130568492,-14.2789,-201.995,249.664
934075,2130577784,-14.4198,-200.247,250.477
934076,2130587039,-14.6475,-195.162,249.541
934077,2130596245,-15.2177,-190.826,251.081
934078,2130605483,-15.2189,-187.048,253.595
934079,2130614638,-15.2721,-182.955,255.978
934080,2130623954,-15.5926,-177.833,257.427
934081,2130633179,-15.6669,-171.571,256.991
934082,2130642414,-15.4325,-164.627,256.504
934083,2130651628,-16.1504,-158.883,257.881
934084,2130660877,-16.8082,-153.738,259.441
934085,2130670048,-17.2158,-148.401,260.599
934086,2130679283,-17.9451,-142.002,260.61
934087,2130688560,-18.3255,-136.267,261.301
934088,2130697753,-19.077,-129.759,262.266
934089,2130706989,-19.909,-122.749,263.074
934090,2130716230,-20.706,-116.096,263.628
934091,2130725494,-21.2963,-109.626,263.308
934092,2130734675,-21.8383,-102.657,263.464
934093,2130743917,-22.4389,-96.0134,263.593
934094,2130753216,-23.22,-88.767,264.143
934095,2130762320,-23.882,-81.7145,264.597
934096,2130771854,-24.4917,-74.7247,264.699
934097,2130780821,-25.2003,-67.4682,264.493
934098,2130790030,-26.1495,-59.8984,264.583
934099,2130799300,-26.7445,-52.8782,264.13
934100,2130808536,-27.5101,-45.6308,263.827
934101,2130817757,-28.2116,-38.3279,263.151
934102,2130826993,-28.8597,-31.1926,262.444
934103,2130836188,-29.433,-24.5858,261.733
934104,2130845382,-30.0353,-17.5251,261.146
934105,2130854683,-30.6172,-10.6846,260.481
934106,2130863918,-31.0717,-3.9505,259.734
934107,2130873454,-31.6294,3.29334,259.139
934108,2130882326,-32.0041,9.62425,258.32
934109,2130891615,-32.4805,16.3148,257.471
934110,2130900803,-32.7774,22.789,256.821
934111,2130910069,-33.0491,28.7968,256.003
934112,2130919278,-33.3853,34.7744,255.074
934113,2130928524,-33.6699,40.8125,254.06
934114,2130937743,-33.8869,46.3417,253.272
934115,2130946955,-33.909,51.7378,252.337
934116,2130956182,-34.0918,56.567,251.471
934117,2130965437,-34.2063,61.1181,250.648
934118,2130974628,-34.447,65.5472,249.878
934119,2130983918,-34.5508,69.9644,249.257
934120,2130993148,-34.5313,73.8591,248.628
934121,2131002352,-34.5157,76.8936,247.918
934122,2131011576,-34.4422,79.2886,247.293
934123,2131020817,-34.4372,81.4173,247.04
934124,2131030044,-34.3966,83.0029,246.842
934125,2131039270,-34.3621,83.8114,246.726
934126,2131048480,-34.3425,84.3073,246.657
934127,2131057777,-34.4302,84.9244,246.652
934128,2131066983,-34.5525,85.1795,246.653
934129,2131094657,-35.8763,82.7971,246.975
934130,2131103846,-36.4332,80.6923,247.3
934131,2131113097,-37.2685,76.6758,247.871
934132,2131122315,-38.1655,72.4571,248.394
934133,2131131577,-38.7298,67.9982,248.997
934134,2131140748,-39.2851,63.3202,249.437
934135,2131150051,-39.7264,58.4087,249.799
934136,2131159243,-40.1423,53.4972,250.228
934137,2131168504,-40.5254,48.1701,250.448
934138,2131177744,-40.7274,42.7541,250.569
934139,2131186937,-40.9176,37.2939,250.663
934140,2131196176,-40.891,31.9222,250.885
934141,2131205395,-40.7276,25.7616,250.906
934142,2131214642,-40.4346,19.3293,250.944
934143,2131223834,-40.1012,12.9245,250.952
934144,2131233102,-39.5739,6.24996,250.876
934145,2131242332,-38.911,-0.504151,250.723
934146,2131251523,-38.2448,-7.12787,250.716
934147,2131260821,-37.5193,-13.7549,250.71
934148,2131270042,-36.6467,-20.3937,250.792
934149,2131279157,-35.7301,-26.8186,250.776
934150,2131288471,-34.7804,-33.2861,250.654
934151,2131297667,-33.6368,-39.7954,250.647
934152,2131306939,-32.2867,-46.7425,250.478
934153,2131316179,-30.8785,-53.7596,250.111
