%frameid,time(us),x(mm),y(mm),z(mm) 
5664948,-72434848,-8.81328,-142.056,331.03,1
5664949,-72423375,-8.75904,-142.051,331.001,1
5664950,-72411898,-8.68235,-142.038,330.972,1
5664951,-72400420,-8.60482,-142.021,330.946,1
5664952,-72388936,-8.52049,-141.986,330.924,1
5664953,-72377479,-8.44594,-141.961,330.906,1
5664954,-72365990,-8.3841,-141.948,330.892,1
5664955,-72354518,-8.32353,-141.937,330.89,1
5664956,-72343041,-8.25982,-141.915,330.905,1
5664957,-72331553,-8.18871,-141.968,330.963,1
5664958,-72320120,-8.12117,-142,331.005,1
5664959,-72308655,-8.0701,-142.019,331.028,1
5664960,-72297153,-8.02534,-142.032,331.043,1
5664961,-72285649,-7.97675,-142.046,331.058,1
5664962,-72274210,-7.89581,-142.011,331.126,1
5664963,-72262744,-7.82227,-141.989,331.172,1
5664964,-72251261,-7.76219,-141.976,331.208,1
5664965,-72239781,-7.7261,-141.971,331.231,1
5664966,-72228300,-7.69861,-141.957,331.26,1
5664967,-72216829,-7.66622,-141.944,331.282,1
5664968,-72205349,-7.59963,-141.873,331.313,1
5664969,-72193909,-7.52746,-141.787,331.321,1
5664970,-72182407,-7.4611,-141.681,331.36,1
5664971,-72170932,-7.41103,-141.61,331.4,1
5664972,-72159468,-7.24235,-140.815,331.495,1
5664973,-72148023,-7.11385,-140.121,331.53,1
5664974,-72136534,-6.93743,-139.307,331.811,1
5664975,-72125036,-7.01279,-138.192,331.349,1
5664976,-72113560,-7.12259,-137.156,330.945,1
5664977,-72102052,-7.25291,-135.692,330.79,1
5664978,-72090631,-7.18876,-134.426,330.73,1
5664979,-72079159,-7.30451,-132.661,330.417,1
5664980,-72067667,-7.68006,-130.695,329.918,1
5664981,-72056151,-7.71471,-128.906,329.532,1
5664982,-72044705,-7.86985,-126.049,329.373,1
5664983,-72033262,-8.21308,-122.809,329.525,1
5664984,-72021780,-8.27451,-120.019,329.711,1
5664985,-72010305,-8.51972,-115.977,329.544,1
5664986,-71998804,-8.68575,-112.845,329.327,1
5664987,-71987365,-8.69275,-108.799,328.956,1
5664988,-71975903,-8.88144,-104.697,328.617,1
5664989,-71964418,-9.01282,-99.4499,328.303,1
5664990,-71952912,-9.49246,-94.2126,328.307,1
5664991,-71941456,-10.2104,-89.6152,327.809,1
5664992,-71929959,-10.6464,-85.2427,327.5,1
5664993,-71918491,-11.2558,-80.4104,327.203,1
5664994,-71907034,-12.3315,-74.2109,326.66,1
5664995,-71895558,-13.0548,-68.8327,326.175,1
5664996,-71884054,-14.1729,-62.9069,326.097,1
5664997,-71872600,-15.2434,-57.1272,325.992,1
5664998,-71861131,-17.116,-49.5429,325.317,1
5664999,-71849612,-18.2435,-43.543,323.957,1
5665000,-71838191,-19.2826,-37.5083,323.308,1
5665001,-71826711,-20.7021,-30.7724,322.458,1
5665002,-71815228,-22.4637,-23.1777,321.745,1
5665003,-71803750,-23.6081,-16.311,320.237,1
5665004,-71792264,-24.8505,-9.82535,318.052,1
5665005,-71780816,-26.0417,-2.53928,316.32,1
5665006,-71769313,-27.081,3.53704,314.961,1
5665007,-71757860,-28.2983,11.2274,313.492,1
5665008,-71746382,-28.891,18.498,311.79,1
5665009,-71734932,-29.4822,25.7412,309.794,1
5665010,-71723432,-29.9375,32.0513,307.687,1
