%frameid,time(us),x(mm),y(mm),z(mm) 
3500832,1958280832,53.9633,-196.761,314.976
3500833,1958290415,52.935,-194.372,311.227
3500834,1958300122,51.265,-190.879,306.86
3500835,1958309751,50.4725,-186.533,300.8
3500836,1958319326,49.4979,-181.118,296.073
3500837,1958328950,47.5671,-174.671,290.961
3500838,1958338578,46.017,-168.114,285.047
3500839,1958348171,44.0971,-160.772,279.503
3500840,1958357909,42.6684,-152.438,273.181
3500841,1958367484,41.4705,-143.94,266.066
3500842,1958377079,40.0725,-134.935,259.228
3500843,1958386788,38.5472,-125.466,252.149
3500844,1958396427,36.6906,-115.299,245.255
3500845,1958406061,34.7755,-105.221,237.771
3500846,1958415672,33.2975,-96.1202,229.155
3500847,1958425326,31.2516,-85.8148,220.622
3500848,1958434923,29.4568,-76.3647,212.185
3500849,1958444591,27.3029,-66.5508,202.957
3500850,1958454160,25.2077,-56.9481,193.636
3500851,1958463852,22.7634,-47.2724,184.107
3500852,1958473379,20.5108,-38.2826,174.476
3500853,1958483047,18.3511,-30.0567,164.186
3500854,1958492701,15.9447,-22.4769,153.501
3500855,1958502349,13.523,-15.4224,142.686
3500856,1958511914,11.7262,-9.23123,131.887
3500857,1958521524,10.3586,-3.78188,121.758
3500858,1958531146,9.57812,0.427615,112.577
3500859,1958540782,8.2546,4.6387,104.787
3500860,1958550481,7.10964,7.44831,98.0029
3500861,1958560122,5.95543,9.69673,92.7049
3500862,1958569749,4.93009,10.978,88.9156
3500863,1958579315,4.13046,12.0754,86.7343
3500864,1958588894,3.28284,12.571,86.0614
3500865,1958598539,2.55944,12.8745,86.2452
3500866,1958608236,1.39742,13.0927,87.7101
3500867,1958617867,-0.0787005,13.3528,90.2535
3500868,1958627413,-1.793,13.0898,94.1426
3500869,1958637091,-3.17925,12.895,99.2256
3500870,1958646702,-4.31257,12.4839,104.307
3500871,1958656285,-5.37404,11.9413,110.046
3500872,1958666010,-5.93083,10.9196,115.946
3500873,1958675624,-6.33865,9.94891,121.833
3500874,1958685275,-6.54992,9.36941,128.159
3500875,1958694906,-6.53401,8.21184,133.921
3500876,1958704482,-6.49794,7.16265,139.882
3500877,1958714165,-6.3177,6.24135,145.7
3500878,1958723794,-6.19218,5.10444,151.031
3500879,1958733417,-6.08387,3.74985,156.189
3500880,1958743039,-6.18293,2.66811,161.302
3500881,1958752661,-6.06502,1.79618,166.261
3500882,1958762281,-6.01699,0.938939,170.988
3500883,1958771957,-5.79676,-0.15313,175.444
3500884,1958781576,-5.93755,-0.90552,179.706
3500885,1958791134,-5.84157,-1.70392,183.454
3500886,1958800827,-5.82692,-2.41181,187.383
3500887,1958810442,-5.82243,-3.28018,190.688
3500888,1958820034,-5.73353,-3.87364,193.474
3500889,1958829654,-5.65458,-4.55035,196.004
3500890,1958839347,-5.58911,-5.10574,198.318
3500891,1958848947,-5.41738,-5.31658,200.578
3500892,1958877855,-4.45419,-5.56424,204.039
3500893,1958887421,-4.32027,-5.61287,205.376
3500894,1958897089,-4.04062,-5.46854,207.291
3500895,1958906653,-3.92451,-5.18938,209.06
3500896,1958916329,-3.61456,-5.15158,210.092
3500897,1958925993,-3.40082,-4.95611,210.433
3500898,1958935555,-3.06065,-4.71293,210.428
3500899,1958945258,-2.58345,-3.87993,209.705
3500900,1958954830,-1.63769,-2.4001,207.877
3500901,1958964482,-1.2062,0.0710434,204.917
3500902,1958974087,-0.41331,2.57112,201.365
3500903,1958983756,0.215056,5.33274,197.41
3500904,1958993433,0.623131,8.77801,192.865
3500905,1959003040,0.82366,13.0442,187.867
3500906,1959012595,1.25416,16.2678,182.201
3500907,1959022224,2.42175,19.4679,176.06
3500908,1959031885,3.42666,22.719,169.743
3500909,1959041555,4.23385,24.9552,161.023
3500910,1959051180,5.2125,26.5454,153.634
3500911,1959060749,6.29102,28.5959,146.21
3500912,1959070419,8.00587,29.7027,141.934
3500913,1959080044,8.9369,30.3405,135.739
3500914,1959089635,10.6514,30.479,133.053
3500915,1959099336,11.8875,30.1498,131.375
3500916,1959108954,13.0321,29.5537,130.176
3500917,1959118584,14.1965,28.8887,129.651
3500918,1959128214,15.3279,27.9876,129.995
3500919,1959137775,16.4861,27.133,131.14
3500920,1959147427,17.7758,25.6339,133.593
3500921,1959157002,19.5693,23.3882,137.227
3500922,1959166681,20.7011,21.2937,141.585
3500923,1959176290,21.8272,19.14,146.628
3500924,1959185931,22.8864,16.8399,151.988
3500925,1959195599,23.9411,14.3044,158.118
3500926,1959205187,24.8867,11.9177,164.532
3500927,1959214813,26.0438,8.49996,171.575
3500928,1959224407,26.8953,4.9366,179.171
3500929,1959234076,27.5851,1.11984,187.497
3500930,1959243681,28.1004,-2.82265,195.875
3500931,1959253321,28.4892,-7.32305,204.623
3500932,1959262948,29.0016,-12.1639,214.063
3500933,1959272646,29.025,-16.9576,223.535
3500934,1959282255,29.0985,-22.2711,232.852
3500935,1959291893,29.2336,-27.9274,242.683
3500936,1959311116,28.8609,-39.2989,264.282
3500937,1959320712,28.7576,-44.3689,271.893
3500938,1959330403,28.7863,-50.5272,279.868
3500939,1959339948,28.8759,-57.1742,288.101
3500940,1959349668,29.1303,-63.9494,296.178
3500941,1959359326,28.7768,-70.3872,303.794
3500942,1959368928,28.8166,-76.9914,310.873
3500943,1959378507,29.0899,-83.7396,317.526
3500944,1959388223,29.4649,-90.1906,323.703
3500945,1959397722,29.7266,-96.0453,329.372
3500946,1959407389,29.6753,-102.441,334.533
3500947,1959417071,29.7504,-107.834,339.377
3500948,1959426696,30.0821,-113.596,342.956
3500949,1959436244,29.6302,-118.622,346.666
3500950,1959445933,29.9894,-124.612,349.378
3500951,1959455631,29.9629,-128.895,351.019
3500952,1959465149,29.7809,-132.833,352.879
3500953,1959474774,29.9722,-136.517,353.546
3500954,1959484405,30.3402,-140.061,353.616
3500955,1959494054,30.2602,-141.507,353.494
3500956,1959503713,29.6873,-142.575,353.421
3500957,1959513311,29.1637,-143.09,352.827
3500958,1959522910,28.6314,-143.325,351.667
3500959,1959532573,27.9648,-143.219,349.895
3500960,1959542167,27.1228,-142.896,346.573
3500961,1959551885,26.0932,-141.458,342.948
3500962,1959561435,25.2664,-138.949,338.4
3500963,1959571062,24.0599,-135.607,334.304
3500964,1959580708,22.9011,-131.293,329.148
3500965,1959590383,21.2147,-126.649,323.839
3500966,1959600002,20.0201,-121.585,317.985
3500967,1959609652,18.5961,-116.225,311.518
3500968,1959619237,16.9646,-111.355,303.142
3500969,1959628892,15.9066,-106.555,294.015
3500970,1959638521,13.8193,-100.777,285.812
3500971,1959648092,12.3404,-94.8878,276.833
3500972,1959657778,10.4716,-88.5029,267.517
3500973,1959667401,9.09338,-82.3422,257.488
3500974,1959676956,7.76979,-75.9206,248.304
3500975,1959686751,6.93714,-69.8188,238.59
3500976,1959696305,6.32539,-64.2518,229.807
3500977,1959705914,5.96537,-58.8331,221.379
3500978,1959715575,5.716,-53.5419,214.094
3500979,1959725198,5.18693,-47.9275,208.524
3500980,1959734826,5.22861,-43.9035,203.783
3500981,1959744455,5.55259,-40.5311,199.884
3500982,1959754066,6.14378,-37.5759,197.584
3500983,1959763806,6.5129,-35.4708,196.716
3500984,1959773252,7.04638,-34.2873,196.418
3500985,1959782953,7.55363,-33.3671,196.973
3500986,1959792598,8.29109,-32.554,198.457
3500987,1959802222,9.18688,-31.9967,201.168
3500988,1959811794,10.0665,-32.181,204.388
3500989,1959821414,10.7427,-32.5166,207.983
3500990,1959831061,11.2012,-33.1258,212.168
3500991,1959840644,11.5429,-34.0542,216.168
3500992,1959850301,11.7435,-35.0071,220.619
3500993,1959859915,11.8825,-35.8224,224.852
3500994,1959869621,11.9201,-36.5427,228.887
3500995,1959879246,11.8676,-37.6898,231.795
3500996,1959888895,11.6982,-38.6397,235.346
3500997,1959898515,11.37,-39.8701,237.281
3500998,1959908071,11.1726,-40.4285,238.689
3500999,1959917694,10.6662,-40.8518,239.897
3501000,1959927326,10.222,-40.7699,240.985
3501001,1959936962,9.38324,-40.6395,241.554
3501002,1959946640,8.54873,-40.2759,241.719
3501003,1959956199,7.40916,-39.2639,241.251
3501004,1959965841,6.29955,-37.9551,240.233
3501005,1959975444,4.77704,-35.9927,237.662
3501006,1959985144,3.02062,-32.274,235.526
3501007,1959994736,1.8136,-29.2436,231.147
3501008,1960004404,1.07894,-26.2346,226.432
3501009,1960014030,0.350141,-22.8729,221.336
3501010,1960023641,-0.631593,-18.4768,215.67
3501011,1960033341,-1.31148,-14.0299,209.718
3501012,1960042897,-1.82318,-9.76682,203.421
3501013,1960052592,-3.23284,-4.76561,196.953
3501014,1960062205,-3.66873,-0.116831,189.583
3501015,1960071827,-3.68538,4.49479,182.258
3501016,1960100701,-3.64085,17.3788,154.713
3501017,1960110273,-3.39977,19.4846,149.414
3501018,1960119966,-2.87677,21.7239,143.015
3501019,1960129609,-2.35626,23.8388,136.564
3501020,1960139219,-1.83772,25.7702,131.18
3501021,1960148844,-1.41048,26.8572,127.253
3501022,1960158450,-1.18884,27.9203,123.249
3501023,1960168087,-0.873658,27.9836,121.794
3501024,1960177741,-0.688708,28.2889,120.258
3501025,1960187319,-0.504748,28.0728,120.242
3501026,1960196973,-0.388651,28.2575,119.271
3501027,1960206544,0.210413,27.221,121.351
3501028,1960216267,0.508191,26.368,123.125
3501029,1960225875,1.16095,24.0293,128.253
3501030,1960235498,1.6778,21.6873,133.175
3501031,1960245069,2.23708,19.6714,138.133
3501032,1960254755,2.64292,17.5355,143.645
3501033,1960264395,2.81064,14.687,149.68
3501034,1960273937,3.01028,11.9348,155.765
3501035,1960283644,2.92939,9.2459,162
3501036,1960293268,3.42548,6.09071,168.164
3501037,1960302896,3.68664,2.6252,174.8
3501038,1960312461,4.23591,-0.636896,181.928
3501039,1960322157,4.35212,-4.84878,189.486
3501040,1960331796,4.46781,-9.10915,197.151
3501041,1960341406,5.05713,-13.2255,204.813
3501042,1960351050,5.23844,-18.0363,213.15
3501043,1960360651,5.56089,-22.9125,221.12
3501044,1960370325,6.04186,-28.4011,229.021
3501045,1960379884,6.40113,-33.8792,236.879
3501046,1960389481,6.98993,-39.1766,244.823
3501047,1960399205,7.46579,-44.9156,252.929
3501048,1960408770,8.00077,-50.8301,260.909
3501049,1960418477,8.61063,-57.1909,268.686
3501050,1960428101,9.19249,-63.1247,276.498
3501051,1960437623,9.90375,-69.3866,283.498
3501052,1960447349,10.5346,-76.0366,290.346
3501053,1960456940,11.1998,-82.3229,296.466
3501054,1960466533,11.9626,-88.6735,301.978
3501055,1960476227,12.5659,-94.7726,308.198
3501056,1960485841,13.3756,-100.781,313.982
3501057,1960495495,13.9911,-106.41,318.869
3501058,1960505120,14.4252,-112.636,323.995
3501059,1960514757,15.0058,-118.919,328.049
3501060,1960524352,15.9487,-125.361,331.874
3501061,1960534032,17.13,-130.616,335.21
3501062,1960543628,17.8865,-135.91,337.613
3501063,1960553275,18.753,-141.492,339.802
3501064,1960562873,19.7125,-147.048,341.661
3501065,1960572464,20.7209,-151.906,343.282
3501066,1960582055,21.4046,-156.146,344.003
3501067,1960591679,21.5037,-160.609,344.454
3501068,1960601312,22.2827,-164.676,344.245
3501069,1960610931,23.0469,-168.489,343.581
3501070,1960620578,22.7933,-170.52,342.539
3501071,1960630268,22.9596,-172.889,340.544
3501072,1960639836,22.8291,-174.261,338.121
3501073,1960649475,22.6602,-175.253,333.933
3501074,1960659100,21.9667,-175.262,330.116
3501075,1960668725,20.9938,-174.462,326.235
3501076,1960678362,20.0347,-173.356,321.575
3501077,1960688006,18.8401,-170.685,316.277
3501078,1960697635,17.343,-167.502,310.511
3501079,1960707237,15.69,-162.901,303.983
3501080,1960716893,14.1924,-156.824,296.533
3501081,1960726585,12.9233,-150.517,288.759
3501082,1960736255,11.3945,-143.345,280.321
3501083,1960745773,9.81124,-135.018,271.568
3501084,1960755462,8.83316,-126.877,262.505
3501085,1960765085,7.91865,-118.029,253.424
3501086,1960774744,7.10708,-108.591,243.658
3501087,1960784326,6.01183,-98.3623,233.92
3501088,1960793945,5.38347,-88.2882,224.184
3501089,1960803592,5.07018,-78.6386,214.76
3501090,1960813233,4.8416,-68.6839,206.235
3501091,1960822800,4.9974,-59.4532,198.18
3501092,1960832501,5.91863,-51.0652,190.461
3501093,1960842090,6.57178,-43.4174,183.374
3501094,1960851744,7.28261,-36.4039,177.003
3501095,1960861326,8.12696,-30.6328,171.359
3501096,1960870935,8.97084,-25.7411,166.664
3501097,1960880650,9.29393,-20.9717,162.296
3501098,1960890362,9.61526,-17.2495,159.272
3501099,1960899832,9.72745,-14.5992,157.117
3501100,1960909454,9.72754,-12.7003,155.9
3501101,1960919150,9.40376,-11.2044,155.342
3501102,1960928718,9.28334,-10.1488,155.232
3501103,1960938383,9.05667,-9.48131,155.402
3501104,1960948026,8.50758,-8.5056,156.014
3501105,1960957667,7.79422,-7.53809,157.022
3501106,1960967291,6.97311,-6.62531,158.387
3501107,1960976902,6.07129,-6.07102,159.889
3501108,1960986528,5.13894,-5.97053,161.216
3501109,1960996137,3.94819,-5.43549,162.798
3501110,1961005796,2.32928,-4.94341,164.091
3501111,1961015410,0.572006,-4.63131,165.073
3501112,1961025031,-1.31482,-4.35768,165.688
3501113,1961034717,-3.09398,-4.04928,165.757
3501114,1961044323,-4.95581,-3.85853,165.257
3501115,1961053946,-7.36019,-3.17927,164.112
3501116,1961063539,-9.91939,-2.50437,161.816
3501117,1961073134,-12.2975,-1.85859,158.59
3501118,1961082833,-14.6226,-0.759331,154.857
3501119,1961092463,-16.4818,0.269204,150.983
3501120,1961102049,-18.468,1.30632,146.591
3501121,1961111711,-19.8929,2.70634,141.851
3501122,1961121338,-21.2927,3.85769,137.178
3501123,1961130985,-22.4658,4.75164,132.437
3501124,1961140521,-23.1423,5.48565,127.994
3501125,1961150239,-23.693,6.06503,123.714
3501126,1961159838,-24.1229,6.62998,120.375
3501127,1961169517,-24.3565,7.53191,117.527
3501128,1961179062,-24.0756,7.82263,115.245
3501129,1961188742,-23.3735,8.08135,113.28
3501130,1961198361,-22.4585,8.16171,111.706
3501131,1961207935,-21.5451,8.29141,110.564
3501132,1961217630,-20.2365,8.66982,108.378
3501133,1961227274,-19.0332,8.92832,107.686
3501134,1961236877,-17.9143,8.99251,107.735
3501135,1961246506,-16.5744,8.92048,108.508
3501136,1961256093,-14.6559,8.33369,110.226
3501137,1961265782,-12.3953,7.506,113.168
3501138,1961275349,-10.4859,6.83062,116.543
3501139,1961284971,-8.54688,5.72955,120.666
3501140,1961294600,-6.37448,4.79312,125.091
3501141,1961323478,-0.187225,1.71361,145.687
3501142,1961333178,1.09483,0.668969,150.759
3501143,1961342796,2.53479,-0.869388,156.76
3501144,1961352401,4.2606,-2.98793,163.733
3501145,1961362007,5.75393,-5.57315,171.254
3501146,1961371680,7.15267,-9.01553,179.416
3501147,1961381293,8.33596,-12.4636,187.996
3501148,1961390865,9.37955,-16.1911,196.984
3501149,1961400592,10.3454,-20.4507,205.692
3501150,1961410236,11.2221,-24.8244,214.916
3501151,1961419854,12.2703,-29.4835,224.053
3501152,1961429474,13.2372,-34.6221,232.73
3501153,1961439030,14.1132,-39.8911,241.857
3501154,1961448652,14.8864,-45.4133,250.732
3501155,1961458337,15.405,-51.2291,259.122
3501156,1961467975,15.9351,-57.1335,268.03
3501157,1961477606,16.4751,-62.8798,276.202
3501158,1961487182,17.0109,-69.1247,284.401
3501159,1961496805,17.4166,-75.1065,292.093
3501160,1961506412,18.1776,-81.6794,299.462
3501161,1961516138,18.7899,-87.9501,306.517
3501162,1961525730,19.238,-94.6526,313.413
3501163,1961535378,20.1163,-101.068,318.941
3501164,1961545003,20.6466,-107.532,324.565
3501165,1961554649,21.6327,-113.602,329.598
3501166,1961564212,22.6415,-119.719,334.003
3501167,1961573902,23.0523,-125.664,337.839
3501168,1961583455,23.3831,-130.916,341.022
3501169,1961593055,23.6155,-136.208,344.153
3501170,1961602766,23.8047,-140.72,347.061
3501171,1961612412,23.9868,-144.974,349.153
3501172,1961622007,24.3662,-148.129,350.444
3501173,1961631706,24.4519,-150.308,350.404
3501174,1961641293,24.4351,-152.456,350.759
3501175,1961650943,24.2044,-154.285,350.525
3501176,1961660521,24.1069,-155.299,350.065
3501177,1961670171,23.9738,-156.436,349.543
3501178,1961679759,23.9425,-156.834,347.559
3501179,1961689414,23.9353,-156.907,345.305
3501180,1961699083,23.6971,-155.963,341.002
3501181,1961708670,23.6418,-154.437,336.471
3501182,1961718332,23.5989,-152.209,331.882
3501183,1961727901,23.3474,-148.806,326.683
3501184,1961737580,23.1973,-145.126,321.201
3501185,1961747224,22.2465,-140.267,314.975
3501186,1961756804,21.1185,-134.495,308.507
3501187,1961766455,20.4914,-128.055,301.273
3501188,1961776131,19.7524,-121.102,293.084
3501189,1961785716,18.8547,-114.132,284.764
3501190,1961795347,17.9893,-106.995,275.967
3501191,1961804971,16.8521,-98.3552,266.89
3501192,1961814559,15.6213,-89.5947,257.402
3501193,1961824182,14.9132,-81.2863,247.781
3501194,1961833863,13.8765,-73.2722,237.593
3501195,1961843439,12.9439,-65.1495,227.494
3501196,1961853079,11.4506,-57.01,217.518
3501197,1961862706,10.5708,-50.2528,207.107
3501198,1961872324,9.45695,-43.8369,197.113
3501199,1961882005,8.55375,-37.717,187.278
3501200,1961891599,7.79676,-31.9626,177.72
3501201,1961901234,7.47146,-27.1572,168.397
3501202,1961910900,7.06239,-22.6408,159.573
3501203,1961920469,6.67218,-18.5416,151.655
3501204,1961930105,5.90129,-14.6456,144.156
3501205,1961939709,5.0471,-11.1653,137.336
3501206,1961949431,4.39766,-7.94839,130.938
3501207,1961959072,3.81148,-5.01831,125.431
3501208,1961968628,3.45441,-2.88065,120.794
3501209,1961978225,3.1185,-0.768168,116.656
3501210,1961987899,3.00373,0.958462,113.291
3501211,1961997506,2.92678,2.45884,110.905
3501212,1962007090,2.86048,3.71697,109.068
3501213,1962016849,2.72337,4.64955,107.707
3501214,1962026402,2.44944,5.68551,106.859
3501215,1962036094,2.27033,6.25645,106.491
3501216,1962045703,2.2215,6.50139,106.586
3501217,1962055323,2.13261,6.66732,106.91
3501218,1962064957,2.0511,6.96357,108.501
3501219,1962074614,1.91514,6.96867,111.126
3501220,1962084168,1.84501,6.67997,114.762
3501221,1962093851,2.0251,5.93855,119.144
3501222,1962103480,2.33673,5.09181,123.902
3501223,1962113102,2.71415,4.40933,129.074
3501224,1962122733,3.20098,3.2331,134.333
3501225,1962132351,3.36003,2.01615,139.677
3501226,1962142011,3.75379,0.632063,145.581
3501227,1962151551,4.11482,-1.0419,151.617
3501228,1962161166,4.54962,-2.77023,157.773
3501229,1962170881,5.06878,-4.81085,163.918
3501230,1962180519,5.63512,-7.06769,169.707
3501231,1962190048,6.16415,-9.73343,174.906
3501232,1962199757,6.45507,-11.9896,180.168
3501233,1962209368,6.24372,-13.5873,185.314
3501234,1962218945,6.64739,-15.4128,189.658
3501235,1962228642,7.05528,-17.7402,193.418
3501236,1962238221,7.56918,-20.2684,196.972
3501237,1962247905,7.06531,-22.2164,200.292
3501238,1962257479,7.44362,-24.301,202.564
3501239,1962267186,7.7543,-26.9471,204.666
3501240,1962276810,7.9714,-29.2199,206.385
3501241,1962286427,8.2172,-31.0945,207.357
3501242,1962296046,8.15725,-32.2169,207.781
3501243,1962305668,8.31743,-33.7234,207.673
3501244,1962315310,8.44044,-35.5463,206.901
3501245,1962324914,8.66146,-37.0493,205.658
3501246,1962334585,8.74273,-38.2793,203.624
3501247,1962344174,9.14296,-39.3381,200.314
3501248,1962353844,9.53453,-40.0981,196.447
3501249,1962363469,10.0978,-40.4892,192.477
3501250,1962372996,11.1276,-40.7523,188.038
3501251,1962382663,12.3512,-40.8015,183.856
3501252,1962392327,14.3953,-41.1021,178.998
3501253,1962401974,16.6192,-41.3663,174.496
3501254,1962411616,18.9599,-41.7153,170.098
3501255,1962421241,21.358,-42.4802,166.446
3501256,1962430860,23.8124,-43.2055,163.696
3501257,1962440385,25.7931,-43.9948,162.104
3501258,1962450070,27.7759,-44.6027,161.259
3501259,1962459681,29.8865,-45.483,161.262
3501260,1962469350,32.227,-46.9801,162.386
3501261,1962478950,34.8683,-48.7846,164.68
3501262,1962488625,37.3806,-50.8512,167.751
3501263,1962498209,39.8782,-53.1511,171.86
3501264,1962507832,42.1743,-55.661,176.33
3501265,1962517444,44.3929,-58.541,181.646
3501266,1962546400,51.9266,-66.6146,202.616
3501267,1962556052,53.3734,-69.488,208.273
3501268,1962565677,54.8115,-73.0667,214.938
3501269,1962575208,56.4,-76.5358,222.228
3501270,1962584966,57.7027,-80.1029,229.711
3501271,1962594558,59.0848,-84.0066,237.291
3501272,1962604175,60.4251,-88.0049,244.414
3501273,1962613794,61.8762,-92.161,252.013
3501274,1962623350,62.6072,-96.0512,258.52
3501275,1962633016,63.4113,-100.409,265.572
3501276,1962642638,64.5576,-104.808,271.753
3501277,1962652272,65.2992,-109.257,277.558
3501278,1962661955,65.843,-112.597,284.022
3501279,1962671525,67.0929,-117.175,289.393
3501280,1962681225,67.8147,-121.293,294.44
3501281,1962690817,68.6235,-124.82,299.051
3501282,1962700466,69.2896,-128.714,304.057
3501283,1962710091,70.1463,-133.334,308.318
3501284,1962719736,70.6045,-136.186,312.341
3501285,1962729301,70.8383,-138.801,315.888
3501286,1962738921,71.1651,-141.27,319.036
3501287,1962748631,71.4331,-142.562,321.426
3501288,1962758189,71.6827,-143.777,323.162
3501289,1962767868,72.0178,-144.568,324.399
3501290,1962777424,72.2779,-145.182,325.64
3501291,1962787091,72.5897,-145.767,326.543
3501292,1962796725,72.9656,-146.47,326.999
3501293,1962806298,73.1091,-146.991,327.106
3501294,1962815993,73.109,-147.047,327.072
3501295,1962825570,73.0888,-146.987,326.788
3501296,1962835217,73.1516,-146.525,325.826
3501297,1962844903,73.081,-145.976,324.429
3501298,1962854454,72.8939,-144.666,322.412
3501299,1962864158,72.237,-142.411,320.081
3501300,1962873760,71.3883,-139.636,317.81
3501301,1962883404,70.3403,-136.734,316.055
3501302,1962893002,69.9897,-135.189,314.588
3501303,1962902683,69.4088,-133.287,313.458
3501304,1962912241,68.8411,-130.94,312.084
3501305,1962921918,68.5715,-128.567,310.698
3501306,1962931480,68.3841,-126.038,309.451
3501307,1962941124,67.7776,-123.392,307.917
3501308,1962950733,67.2295,-119.483,305.983
3501309,1962960442,66.4665,-116.115,303.95
3501310,1962970072,65.678,-113.305,301.631
3501311,1962979638,64.5258,-109.702,298.431
3501312,1962989297,63.0708,-105.717,295.049
3501313,1962998950,61.3618,-100.934,291.123
3501314,1963008578,59.7441,-96.215,286.025
3501315,1963018235,58.1789,-91.5201,280.038
3501316,1963027844,56.3433,-85.9021,273.856
3501317,1963037490,54.3553,-80.1738,266.533
3501318,1963046995,52.1229,-74.6806,259.714
3501319,1963056621,50.0442,-69.4758,252.325
3501320,1963066295,47.9243,-64.3982,244.816
3501321,1963075937,46.0838,-59.4613,236.902
3501322,1963085607,44.4143,-55.028,229.095
3501323,1963095188,42.6264,-50.2711,221.285
3501324,1963104798,40.5492,-45.7388,213.619
3501325,1963114448,38.5597,-41.2903,205.737
3501326,1963124110,36.3946,-37.0927,197.798
3501327,1963133751,34.1124,-32.7671,189.913
3501328,1963152997,28.6899,-23.0527,171.245
3501329,1963162567,26.2684,-19.4643,164.318
3501330,1963172214,23.9709,-15.0165,156.737
3501331,1963181837,21.6421,-11.1048,148.872
3501332,1963191518,19.5739,-7.28769,140.916
3501333,1963201136,17.383,-3.46615,133.453
3501334,1963210751,15.0035,-0.494099,127.215
3501335,1963220394,13.2421,2.31969,121.393
3501336,1963229988,11.5613,5.25561,117.003
3501337,1963239602,10.1766,7.88757,113.167
3501338,1963249273,8.99477,10.3038,110.938
3501339,1963258896,8.20214,11.8756,110.204
3501340,1963268507,7.34478,13.7493,110.146
3501341,1963278125,6.51089,15.1261,111.041
3501342,1963287749,5.47784,16.9958,113.461
3501343,1963297423,4.37,18.5821,117.193
3501344,1963306962,3.63827,19.7644,121.637
3501345,1963316655,2.81193,20.4625,126.663
3501346,1963326341,1.85058,20.8175,132.192
3501347,1963335916,1.32111,20.8398,137.968
3501348,1963355228,0.0430068,20.1682,151.498
3501349,1963364826,-0.430412,19.5744,156.874
3501350,1963374392,-0.87778,18.6581,162.86
3501351,1963384104,-0.996163,17.2438,169.288
3501352,1963393737,-0.940354,15.3184,175.319
3501353,1963403296,-0.672591,12.7373,181.119
3501354,1963412920,-0.731746,10.4645,186.589
3501355,1963422547,-0.870266,8.34788,191.56
3501356,1963432180,-0.834444,5.93113,196.098
3501357,1963441877,-0.841607,3.83278,200.256
3501358,1963451442,-1.12713,1.78461,204.061
3501359,1963461080,-1.44567,-0.256398,207.526
3501360,1963470751,-1.34315,-3.29255,210.333
3501361,1963480399,-1.39576,-6.18231,212.293
3501362,1963489921,-1.32491,-8.83075,213.343
3501363,1963499643,-1.27307,-11.1434,214.558
3501364,1963509268,-0.987776,-14.1188,215.558
3501365,1963518876,-0.849717,-16.5539,216.491
3501366,1963528535,-0.287969,-19.5864,217.296
3501367,1963538183,0.588528,-23.0781,218.299
3501368,1963547784,1.16698,-26.0319,219.333
3501369,1963557439,2.08456,-29.3615,219.975
3501370,1963567002,3.27887,-32.7137,221.166
3501371,1963576593,4.49497,-36.2047,222.449
3501372,1963586205,5.66622,-39.5127,223.721
3501373,1963595824,6.96698,-43.235,224.92
3501374,1963605439,8.25402,-46.8108,226.467
3501375,1963615108,9.71345,-50.4006,228.044
3501376,1963624776,11.0787,-53.8875,229.391
3501377,1963634444,12.4203,-57.3018,230.931
3501378,1963644063,13.7,-60.9242,232.289
3501379,1963653658,14.8878,-64.4719,233.788
3501380,1963663282,16.1739,-68.2312,235.164
3501381,1963672887,17.1366,-71.6238,236.579
3501382,1963682582,18.0148,-74.8811,238.003
3501383,1963692196,19.031,-78.3297,239.446
3501384,1963701797,19.9936,-82.0164,240.894
3501385,1963711479,21.3912,-86.2272,242.977
3501386,1963721091,22.3274,-90.7622,245.393
3501387,1963730722,23.3818,-95.128,248.536
3501388,1963740276,24.2697,-98.8302,252.673
3501389,1963769204,27.9959,-109.234,269.939
3501390,1963778827,28.587,-112.538,273.846
3501391,1963788503,29.5252,-117.009,279.239
3501392,1963798070,30.2667,-121.206,284.792
3501393,1963807728,30.8818,-125.189,291.058
3501394,1963817386,31.537,-128.77,297.604
3501395,1963827026,32.0169,-133.378,304.011
3501396,1963836626,32.8641,-137.896,310.28
3501397,1963846331,33.5101,-141.209,316.924
3501398,1963855925,34.279,-145.644,322.796
3501399,1963865572,34.7087,-149.334,328.272
3501400,1963875178,34.6107,-152.518,333.303
3501401,1963884822,34.9876,-156.183,337.949
3501402,1963894461,35.5792,-159.51,342.168
3501403,1963904040,35.7608,-162.047,345.975
3501404,1963913701,36.3308,-165.183,350.181
3501405,1963923240,36.671,-168.139,353.839
3501406,1963932895,37.4167,-170.638,356.455
3501407,1963942524,37.2698,-171.886,358.576
3501408,1963952137,37.0135,-172.698,360.368
3501409,1963961802,37.001,-173.34,362.2
3501410,1963971470,36.6544,-173.826,363.603
3501411,1963981012,36.0605,-174.518,365.151
3501412,1963990690,35.741,-174.81,365.88
3501413,1964000332,35.3487,-174.661,366.149
3501414,1964009969,34.9667,-174.343,366.094
3501415,1964019606,34.4055,-173.845,365.781
3501416,1964029258,33.1679,-172.328,363.94
3501417,1964038788,32.167,-169.626,361.06
3501418,1964048429,31.4043,-166.584,356.843
3501419,1964058139,30.5799,-161.99,352.507
3501420,1964067711,29.9822,-158.447,347.277
3501421,1964077372,29.3106,-153.833,341.068
3501422,1964086984,29.2573,-149.253,333.945
3501423,1964096617,28.6611,-143.182,326.928
3501424,1964106149,27.5839,-135.883,318.553
