19291, 1.54674, 1.04554, 12.9521
19393, 1.20281, 0.900955, 7.64792
19512, 1.39116, 0.895638, 9.02283
19618, 1.56726, 0.85981, 10.165
19738, 1.54421, 0.91589, 9.44744
19848, 1.62815, 0.930489, 9.02283
19955, 1.7118, 0.874727, 9.02283
20070, 1.59529, 0.785516, 8.72861
20184, 1.70477, 0.748029, 9.44744
20284, 1.57756, 0.68888, 8.45297
20415, 2.0504, 0.943055, 10.8518
20526, 2.03843, 0.857242, 11.1532
20634, 1.98012, 0.89375, 10.5662
20735, 1.86555, 0.746675, 9.91398
20864, 1.73294, 0.887594, 8.54289
20968, 1.55783, 0.597931, 8.27868
21065, 1.99825, 0.707153, 10.7071
21195, 1.89376, 0.716572, 9.23025
21304, 2.33543, 0.976588, 10.8518
21412, 1.90913, 0.448799, 9.44744
21527, 2.29164, 0.491797, 11.4719
21651, 1.97706, 0.314104, 10.2953
21759, 1.93924, 0.38029, 9.55991
21865, 1.8063, 0.114423, 9.55991
21980, 1.96116, 0.186851, 10.2953
22085, 1.74856, 0.0838837, 9.44744
22207, 1.76199, 0.0774971, 9.55991
22322, 1.89662, 0.151162, 10.0379
22431, 1.73544, 0.126189, 9.33758
22536, 1.69411, -0.0392636, 9.23025
22651, 1.66272, -0.0843307, 8.72861
22760, 1.67621, -0.178733, 8.72861
22877, 1.92764, -0.352877, 10.0379
22994, 1.82108, -0.372999, 9.55991
23107, 1.82155, -0.434296, 9.44744
23215, 1.89618, -0.562964, 9.91398
23328, 1.69786, -0.616915, 9.02283
23450, 1.66054, -0.71243, 8.82453
23562, 1.36187, -0.243911, 6.13001
23689, 3.22338, -0.695102, 14.871
23843, 1.80819, -0.816491, 9.23025
23967, 1.83523, -1.11593, 9.79307
24080, 1.82332, -0.791173, 9.02283
24202, 1.89662, -1.26015, 10.0379
24317, 1.73294, -0.920677, 8.54289
24441, 2.09439, -1.23668, 10.5662
24566, 2.12459, -1.54664, 11.1532
24692, 2.03363, -1.58028, 10.8518
24820, 3.06181, -1.8787, 15.1515
24939, 1.91412, -1.84098, 10.429
25070, 1.77872, -1.51126, 9.33758
25193, 1.65371, -1.60381, 9.12536
25323, 1.86572, -1.77761, 10.2953
25439, 1.83391, -1.83328, 10.2953
25589, 1.68392, -1.78925, 9.79307
25708, 1.62003, -1.70602, 9.33758
25839, 1.72256, -1.881, 10.2953
25974, 1.62047, -1.8726, 9.91398
26100, 1.66739, -2.1134, 10.7071
26222, 1.53585, -2.06921, 10.165
26354, 1.46183, -1.93959, 9.67509
26472, 1.63431, -2.07204, 10.7071
26608, 1.38365, -1.84287, 9.44744
26728, 1.48542, -2.08858, 10.7071
26855, 1.31367, -1.51302, 8.92258
26981, 1.4353, -2.08945, 11.1532
27103, 1.20339, -1.47167, 8.92258
27249, 1.07465, -1.90377, 10.0379
27367, 0.931125, -1.62761, 9.02283
27487, 0.83146, -1.73926, 9.55991
27614, 1.51015, -2.03413, 15.4429
27747, 0.667072, -0.938731, 7.04414
27873, 0.541673, -1.56817, 8.92258
27998, 0.50082, -1.85724, 10.0379
28114, 0.527179, -1.83255, 10.5662
28242, 0.488605, -1.62281, 9.79307
28365, 0.412951, -1.62281, 9.79307
28485, 0.210955, -1.57946, 9.23025
28611, 0.257217, -1.59689, 9.91398
28734, 0.11905, -1.74276, 10.5662
28863, -0.0338145, -1.67348, 9.91398
28992, -0.0199768, -1.71637, 10.7071
29120, -0.0240752, -1.47692, 9.12536
29238, -0.0967695, -1.52569, 9.33758
29362, -0.144607, -1.70799, 10.165
29488, -0.166063, -1.6091, 10.0379
29610, -0.293381, -1.67985, 10.429
29733, -0.414161, -1.56897, 9.33758
29845, -0.615931, -1.63037, 9.79307
29990, -0.559837, -1.51921, 9.12536
30114, -0.601491, -1.62392, 9.44744
30236, -0.693365, -1.74092, 10.0379
30360, -0.601036, -1.65558, 9.67509
30487, -0.558463, -1.53685, 12.1672
30636, -0.587283, -1.56176, 9.33758
30748, -0.588398, -1.51608, 9.02283
30866, -0.687491, -1.55807, 9.23025
30987, -0.998812, -1.61221, 9.91398
31113, -1.03456, -1.67889, 10.0379
31250, -1.04476, -1.62753, 9.91398
31357, -0.974745, -1.45377, 9.67509
31472, -1.19794, -1.61221, 9.91398
31599, -1.19897, -1.52851, 9.67509
31718, -1.26593, -1.51032, 9.55991
31828, -1.36961, -1.62161, 10.165
31968, -1.20178, -1.28606, 9.02283
32076, -1.34474, -1.47727, 10.0379
32194, -1.36961, -1.48027, 10.165
32318, -1.19321, -1.25158, 9.33758
32446, -1.52969, -1.17467, 13.1645
32564, -1.61815, -1.45747, 11.0004
32694, -1.50187, -1.34953, 10.429
32814, -1.31856, -1.17723, 9.67509
32933, -1.36654, -1.03262, 10.5662
33045, -1.29681, -1.19159, 9.79307
33163, -1.0868, -1.00902, 9.23025
33281, -1.13667, -1.05312, 9.91398
33414, -1.18115, -1.08764, 10.165
33543, -1.23618, -0.895688, 10.0379
33655, -1.30516, -0.746774, 9.91398
33770, -1.62205, -0.50803, 11.6381
33900, -1.37511, -0.536472, 9.44744
34016, -1.36633, -0.393179, 9.33758
34138, -1.49351, -0.336705, 9.79307
34257, -1.37454, -0.265419, 8.92258
34375, -1.61119, 0.305418, 12.1672
34502, -1.41089, -0.128995, 9.02283
34618, -1.55773, -0.130846, 9.67509
34737, -0.921596, 0.262205, 7.30029
34857, -1.5701, 0.00392567, 10.2953
34970, -0.921909, 0.242122, 7.04414
35090, -1.49525, 0.0981072, 10.165
35201, -1.35456, 0.18089, 9.55991
35310, -1.33748, 0.133402, 9.33758
35415, -1.42228, 0.158916, 10.0379
35524, -1.31024, 0.225201, 9.55991
35629, -1.28866, 0.295182, 9.67509
35737, -0.843536, 0.533826, 7.72146
35847, -0.896567, 0.489556, 7.87286
35962, -1.3856, 0.718989, 12.1672
36063, -1.1355, 0.479647, 9.33758
36160, -1.06238, 0.519242, 9.02283
36272, -0.841817, 0.919914, 9.12536
36376, -1.31041, 0.98217, 12.1672
36485, -1.02009, 0.768185, 9.33758
36596, -1.0868, 0.673789, 9.23025
36706, -1.42799, 1.29658, 13.1645
36815, -1.30643, 1.10329, 11.4719
36945, -1.12135, 0.953461, 9.91398
37048, -1.12423, 0.915537, 9.67509
37176, -1.11823, 1.01542, 9.55991
37283, -1.29377, 1.12899, 10.7071
37391, -1.27628, 1.15607, 10.429
37501, -1.38286, 1.00803, 10.5662
37611, -1.23618, 1.19801, 10.0379
37724, -1.17076, 1.12024, 9.44744
37838, -1.24389, 1.2981, 9.91398
37940, -1.19321, 1.23706, 9.33758
38050, -1.40957, 1.46812, 10.7071
38160, -1.2807, 1.34775, 9.55991
38265, -1.16609, 1.34288, 9.12536
38367, -1.3972, 1.61882, 11.0004
38476, -1.26934, 1.58856, 10.8518
38580, -1.51416, 1.53285, 11.6381
38690, -1.09778, 1.3027, 9.44744
38802, -1.06217, 1.45158, 10.7071
38910, -0.890248, 1.20099, 9.33758
39022, -0.818113, 1.1505, 9.33758
39129, -0.78926, 1.15771, 9.33758
39240, -0.602339, 1.2093, 9.02283
39352, -0.60171, 1.17214, 9.33758
39464, -0.649378, 1.43186, 11.0004
39590, -0.581394, 1.37238, 11.0004
39688, -0.490122, 1.16606, 10.165
39802, -0.19585, 1.4023, 11.3103
39910, -0.21306, 1.27, 10.8518
40021, -0.0530624, 1.31097, 10.7071
40127, 0.0528685, 1.09081, 9.02283
40235, 0.104042, 1.09132, 9.91398
40346, 0.128909, 1.17862, 10.7071
40454, 0.216613, 1.11895, 10.165
40563, 0.329267, 1.08188, 9.55991
40674, 0.41061, 1.03745, 9.23025
40790, 0.408171, 0.941308, 9.33758
40893, 0.679558, 1.2002, 11.6381
41022, 0.747789, 1.11396, 11.3103
41131, 0.765469, 1.00451, 9.12536
41237, 0.812282, 0.989965, 11.0004
41344, 0.891937, 0.969746, 10.165
41458, 0.836609, 0.904007, 9.79307
41569, 1.45422, 1.46466, 14.871
41676, 0.916556, 0.821012, 9.44744
41781, 1.15727, 0.961495, 11.4719
41891, 1.21284, 0.934563, 10.5662
42004, 1.45254, 1.05541, 11.1532
42121, 1.35763, 0.962211, 9.12536
42224, 1.82634, 1.12369, 13.1645
42332, 1.4267, 0.782962, 9.79307
42453, 1.37173, 0.778924, 9.12536
42549, 1.58831, 0.869262, 10.5662
42663, 1.8664, 1.03539, 11.8093
42768, 2.66384, 1.56252, 15.1515
42879, 1.74987, 0.999015, 9.33758
42988, 2.05566, 1.06403, 11.1532
43095, 1.63688, 0.933658, 8.1942
43198, 1.85049, 0.952908, 9.67509
43301, 1.74103, 0.837436, 8.92258
43406, 2.06983, 1.07968, 10.165
43504, 2.05171, 0.965379, 10.0379
43613, 2.25062, 1.00038, 11.3103
43723, 2.02069, 0.841308, 10.0379
43853, 2.01872, 0.792628, 9.91398
43956, 1.92299, 0.739331, 9.33758
44071, 2.35882, 1.11738, 10.2953
44182, 1.90697, 0.540153, 9.02283
44287, 2.11063, 0.501597, 9.91398
44420, 1.67262, 0.583662, 7.30029
44525, 1.94879, 0.351955, 9.02283
44639, 1.74138, 0.494572, 7.23452
44740, 2.08694, 0.239971, 9.55991
44849, 2.23157, 0.210711, 10.2953
44957, 2.15727, 0.27364, 9.44744
45061, 2.33306, 0.181221, 10.429
45161, 2.27404, 0.324728, 9.44744
45269, 2.07915, 0.0605638, 9.23025
45414, 1.94686, 0.010182, 8.82453
45519, 2.26338, -0.0278874, 10.2953
45634, 2.11648, -0.0258955, 9.55991
45741, 3.44675, 0.53569, 14.6006
45847, 1.90318, -0.0480066, 8.27868
45984, 1.93837, -0.00925257, 7.95081
46101, 2.29985, -0.290841, 10.0379
46216, 1.88816, -0.0916142, 7.64792
46323, 2.22231, -0.44593, 10.0379
46430, 2.13125, -0.432081, 9.55991
46541, 2.32295, -0.591839, 10.5662
46646, 2.12925, -0.608774, 10.0379
46762, 1.97933, -0.5384, 9.23025
46867, 2.87481, -0.431403, 12.5474
46981, 2.08966, -0.631615, 9.67509
47091, 2.4778, -0.834478, 11.3103
47203, 2.7585, -0.751274, 12.5474
47327, 2.06722, -1.01976, 10.0379
47443, 2.22027, -1.09172, 10.429
47568, 2.11063, -1.11439, 9.91398
47695, 2.17193, -1.28507, 10.429
47813, 2.20867, -1.37545, 10.5662
47934, 2.06219, -1.2748, 9.79307
48043, 2.07999, -1.38245, 9.91398
48157, 2.10432, -1.55492, 10.2953
48283, 2.73911, -1.47825, 12.5474
48412, 2.19234, -1.66114, 10.5662
48533, 2.08841, -1.68217, 10.2953
48663, 1.98503, -1.57336, 9.67509
48801, 2.26244, -1.83958, 11.1532
48922, 2.86365, -1.77469, 13.1645
49034, 2.15582, -1.76041, 10.429
49158, 1.81641, -0.972732, 7.79643
49283, 4.29434, -1.9669, 18.2507
49426, 2.10432, -1.85714, 10.2953
49551, 1.97277, -1.86495, 9.91398
49702, 1.88062, -1.85733, 9.79307
49819, 1.88039, -1.87233, 9.67509
49941, 1.94747, -2.05294, 10.5662
50068, 1.69906, -1.91029, 9.79307
50192, 1.54388, -1.96451, 9.91398
50330, 1.51577, -1.99235, 10.2953
50457, 1.24503, -1.79834, 9.55991
50586, 1.14563, -1.91856, 9.91398
50727, 1.1022, -2.0003, 10.2953
50852, 0.959045, -2.00825, 10.2953
50979, 0.923347, -1.96713, 10.165
51107, 0.729365, -1.88727, 9.67509
51232, 0.657294, -1.99405, 10.429
51370, 0.766288, -2.23635, 12.9521
51515, 0.480049, -2.00211, 10.429
51647, 0.461878, -2.03662, 10.5662
51784, 0.181564, -1.82788, 9.55991
51914, 0.151159, -1.11372, 7.64792
52040, 0.399874, -2.12069, 16.3884
52162, -0.00352805, -2.00134, 11.0004
52287, -0.0715122, -2.07782, 11.0004
52416, 0.00335933, -1.15172, 7.43548
52542, -0.350833, -1.94797, 10.7071
52661, -0.383919, -1.96451, 10.7071
52782, -0.17709, -1.95879, 14.871
52916, -0.172493, -1.22443, 8.45297
53034, -0.522767, -1.86499, 10.0379
53161, -0.550281, -1.84888, 10.5662
53292, -0.689013, -2.13427, 11.9856
53409, -0.665147, -1.97278, 10.7071
53536, -0.689071, -1.6896, 9.44744
53657, -0.742957, -1.81738, 10.2953
53777, -0.873454, -1.88126, 10.429
53891, -0.917929, -1.77761, 10.2953
54017, -0.997462, -1.76966, 10.2953
54143, -2.29908, -3.24891, 42.2648
54268, -1.267, -1.97541, 14.0883
54393, -1.0929, -1.7458, 10.2953
54523, -1.04438, -1.62848, 9.55991
54642, -1.11515, -1.75236, 10.429
54766, -0.519007, -0.755782, 6.37327
54895, -1.13037, -1.57742, 9.79307
55013, -1.18262, -1.61221, 9.91398
55129, -1.21961, -1.6693, 10.5662
55250, -1.39076, -1.70173, 11.1532
55376, -1.34741, -1.55492, 10.2953
55518, -1.33978, -1.32569, 9.55991
55638, -1.44285, -1.45152, 10.2953
55753, -1.4782, -1.22728, 11.6381
55872, -1.31559, -1.06181, 10.2953
55986, -0.816517, -0.501305, 7.16993
56126, -1.31194, -0.994887, 9.79307
56247, -1.37296, -1.01115, 10.429
56385, -1.57229, -1.09454, 11.4719
56493, -1.43656, -0.904378, 11.3103
56599, -1.17237, -0.716664, 9.23025
56717, -1.22887, -0.691408, 9.67509
56824, -1.23629, -0.692275, 9.79307
56929, -1.36994, -0.725199, 10.8518
57041, -1.10346, -0.528088, 9.55991
57150, -1.20516, -0.500212, 10.0379
57261, -1.15863, -0.414913, 10.0379
57374, -1.27823, -0.36122, 11.0004
57481, -1.13228, -0.1853, 11.1532
57584, -1.15431, -0.208198, 10.5662
57699, -1.03456, -0.127998, 10.0379
57804, -1.17797, -0.07036, 10.7071
57913, -1.06109, -0.0358407, 10.2953
58023, -1.03454, -0.00378498, 9.67509
58131, -1.07269, 0.0448419, 10.5662
58245, -1.11515, 0.0764858, 10.429
58377, -1.08292, 0.100655, 10.429
58492, -1.10611, 0.700506, 13.8454
58599, -1.14633, 0.674451, 12.7465
58707, -1.05472, 0.245824, 9.79307
58819, -1.15431, 0.297882, 10.5662
58924, -1.26787, 0.322057, 10.2953
59045, -1.4305, 0.474072, 11.4719
59148, -1.22162, 0.468912, 9.55991
59255, -1.25968, 0.506443, 10.165
59362, -1.41909, 0.607194, 11.3103
59471, -1.29969, 0.536795, 10.2953
59582, -1.4796, 0.84118, 12.1672
59689, -1.31756, 0.624385, 10.5662
59804, -1.27628, 0.600163, 10.429
59913, -1.41783, 0.816439, 11.8093
60022, -1.14993, 0.566209, 9.33758
60130, -1.18965, 0.647447, 10.0379
60241, -1.26655, 0.62409, 9.79307
60346, -1.27628, 0.704898, 10.429
60461, -1.23618, 0.732746, 10.0379
60566, -0.992675, 0.72138, 9.02283
60680, -1.10262, 0.899073, 10.165
60789, -1.15198, 0.934672, 10.8518
60893, -1.02976, 0.759355, 9.23025
61004, -1.07121, 0.906925, 10.165
61130, -1.0155, 0.809269, 9.23025
61265, -1.02479, 0.835609, 9.44744
61366, -0.976809, 0.90524, 9.33758
61475, -1.02927, 0.982179, 10.2953
61579, -0.962918, 1.03801, 10.7071
61688, -0.955307, 1.19392, 11.0004
61800, -0.863963, 1.06619, 10.0379
61914, -0.889567, 1.21246, 10.429
62023, -0.867047, 1.17391, 10.165
62122, -0.977191, 1.33974, 11.1532
62219, -0.876273, 1.2062, 9.91398
62325, -0.863963, 1.24454, 10.0379
62421, -0.873798, 1.59822, 11.1532
62520, -0.898457, 1.4409, 10.165
62622, -0.797489, 1.62528, 10.7071
62726, -0.69621, 1.49444, 10.429
62833, -0.497874, 1.26651, 9.55991
62942, -0.448278, 1.4675, 11.9856
63056, -0.223133, 1.28385, 10.165
63158, -0.0164644, 1.08728, 8.82453
63268, 0.0406319, 1.32485, 11.4719
63371, 0.14781, 1.19692, 10.2953
63469, 0.251413, 1.2704, 11.0004
63580, 0.345731, 1.21352, 10.0379
63686, 0.445553, 1.26923, 10.5662
63779, 0.624526, 1.15866, 9.23025
63877, 0.782739, 1.38482, 11.3103
64004, 0.723172, 1.1455, 9.12536
64112, 0.8639, 1.05007, 9.67509
64223, 0.923347, 1.07183, 10.165
64329, 1.4974, 1.4311, 14.0883
64432, 1.61472, 1.31335, 12.5474
64529, 1.57316, 1.21912, 11.1532
64630, 1.54352, 1.12384, 10.429
64737, 1.26412, 0.77377, 8.45297
64845, 1.63729, 1.04884, 10.5662
64953, 1.96056, 1.18896, 12.1672
65065, 1.93402, 1.07495, 11.0004
65178, 2.16277, 1.11566, 11.9856
65285, 2.33948, 1.3145, 12.7465
65411, 2.05412, 1.04042, 10.165
65522, 2.20867, 1.20393, 10.5662
65620, 2.11694, 1.01686, 10.165
65716, 2.06489, 0.95188, 9.23025
65812, 2.00618, 0.941063, 9.12536
65918, 2.34193, 0.981467, 11.0004
66011, 2.07188, 0.858115, 8.92258
66108, 2.51108, 1.02974, 10.7071
66208, 2.34638, 0.934361, 10.0379
66316, 2.43943, 0.895589, 10.0379
66424, 2.26924, 0.833106, 9.33758
66532, 2.45494, 0.779272, 10.0379
66640, 2.24586, 0.637934, 9.12536
66748, 2.43835, 0.600422, 10.2953
66848, 2.00117, 0.617214, 8.03032
66951, 2.2242, 0.474562, 9.67509
67049, 2.13451, 0.459613, 9.67509
67160, 2.03438, 0.398251, 9.12536
67276, 2.1681, 0.404696, 9.79307
67378, 1.78329, 0.460881, 7.50497
67486, 2.25829, 0.28657, 10.165
67596, 2.2897, 0.215896, 10.165
67729, 1.75812, 0.389677, 6.86352
67829, 2.23025, 0.120375, 9.44744
67941, 2.1943, -0.0785266, 9.67509
68056, 2.8553, 0.274158, 11.6381
68160, 2.28472, -0.229664, 10.429
68274, 2.14126, -0.271933, 9.91398
68386, 1.97538, -0.24474, 8.92258
68500, 1.90407, -0.257979, 8.45297
68602, 2.11063, -0.501695, 9.91398
68715, 3.53, -0.00592743, 15.1515
68842, 1.65385, -0.0131768, 6.80536
68946, 1.64658, -0.182332, 7.04414
69054, 2.23638, -0.729171, 10.429
69173, 2.04482, -0.758676, 9.67509
69291, 2.0168, -0.873842, 9.79307
69409, 2.04482, -0.900685, 9.67509
69530, 2.01492, -0.893211, 9.67509
69660, 1.93742, -0.955827, 9.33758
69785, 1.95401, -1.01551, 9.55991
69911, 2.08273, -1.14383, 10.0379
70034, 1.61174, -0.617646, 7.10648
70157, 2.00167, -1.2975, 9.79307
70285, 2.22985, -1.39379, 10.7071
70408, 1.97277, -1.50499, 9.91398
70555, 1.92601, -1.58498, 9.79307
70683, 2.09136, -1.70402, 10.429
70807, 2.30936, -1.88328, 11.4719
70923, 2.05914, -1.79264, 10.429
71049, 1.89575, -1.78168, 9.79307
71181, 2.10398, -2.06083, 11.0004
71303, 2.02691, -2.02628, 10.429
71425, 1.8063, -1.95343, 9.55991
71555, 1.9756, -2.06921, 10.165
71687, 1.9115, -1.99514, 9.91398
71818, 1.70477, -1.92315, 9.44744
71945, 1.695, -1.98907, 10.0379
72068, 1.55152, -1.95454, 9.67509
72212, 1.55542, -1.99682, 10.0379
72330, 1.4075, -1.85004, 9.55991
72458, 1.3383, -1.95805, 10.0379
72610, 1.08839, -2.02241, 10.7071
72748, 0.861001, -1.76141, 9.55991
72856, 0.823961, -1.80368, 9.91398
72983, 0.745825, -1.79681, 9.79307
73099, 0.739406, -1.9305, 10.5662
73227, 0.65778, -1.90601, 10.5662
73350, 0.434868, -1.7261, 9.44744
73474, 0.299204, -1.7952, 10.0379
73607, 0.254465, -1.80069, 10.429
73721, 0.273512, -0.856337, 6.86352
73852, -0.0696053, -1.8239, 10.7071
73970, -0.00954243, -1.39247, 8.72861
74099, -0.146882, -1.65307, 9.79307
74221, -0.280126, -1.78986, 10.8518
74357, -0.345293, -1.77761, 10.2953
74482, -0.561154, -2.00947, 11.6381
74601, -0.12148, -0.551702, 5.73594
74717, -0.809002, -1.63956, 10.429
74832, -0.89159, -1.58157, 9.91398
74957, -1.05551, -1.65302, 10.165
75082, -1.14062, -1.61059, 10.2953
75209, -0.89159, -0.884631, 9.91398
75331, -1.2529, -1.46048, 11.1532
75458, -1.3434, -1.66674, 10.7071
75582, -1.58399, -1.99199, 12.5474
75702, -1.41551, -1.49789, 10.5662
75829, -1.2827, -1.34545, 10.0379
75947, -1.41909, -1.39367, 11.3103
76063, -1.46449, -1.38361, 10.5662
76184, -1.57229, -1.3161, 11.4719
76291, -1.37296, -1.04338, 10.429
76403, -1.28168, -0.934365, 9.79307
76517, -1.26655, -0.790624, 9.79307
76667, -1.31559, -0.751636, 10.2953
76781, -1.14777, -0.572399, 9.55991
76902, -1.22686, -0.467507, 11.3103
77009, -0.60537, -0.0377223, 7.50497
77117, -1.0507, -0.302173, 10.429
77226, -0.654635, 0.022115, 8.1942
77333, -0.95402, -0.0927022, 10.429
77448, -0.509498, 0.301192, 7.72146
77547, -0.867047, 0.0745494, 10.165
77694, -0.925999, 0.143408, 10.0379
77805, -0.995599, 0.259043, 9.44744
77911, -1.26069, 0.318396, 10.7071
78023, -1.09072, 0.371399, 9.91398
78131, -1.15199, 0.417351, 9.91398
78238, -1.03939, 0.470694, 9.44744
78352, -1.0754, 0.524573, 9.91398
78457, -1.03459, 0.688785, 10.429
78564, -0.937543, 0.754334, 9.91398
78669, -0.872885, 0.759355, 9.23025
78779, -0.995599, 0.777223, 9.44744
78878, -1.05551, 0.961894, 10.165
78988, -0.986973, 0.887705, 9.23025
79095, -1.14062, 1.02195, 10.2953
79202, -1.09778, 0.988873, 9.44744
79298, -1.09433, 1.02018, 9.67509
79427, -1.11515, 1.09161, 10.429
79546, -1.14062, 1.08557, 10.2953
79641, -0.991061, 1.20393, 10.5662
79734, -1.02927, 1.12534, 10.2953
79843, -1.03461, 1.29515, 10.8518
79954, -0.95841, 1.34269, 10.5662
80067, -0.929867, 1.29956, 10.165
80175, -0.752107, 1.22175, 9.79307
80312, -0.572856, 1.16492, 9.33758
80443, -0.680097, 1.2608, 10.429
80545, -0.379711, 1.15573, 9.55991
80638, -0.34358, 1.18392, 9.79307
80732, -0.207481, 1.38087, 11.0004
80825, -0.0677973, 1.34137, 10.429
80937, 0.122482, 1.2222, 9.55991
81031, 0.0190895, 1.11142, 9.55991
81140, 0.0946903, 1.08384, 9.02283
81237, 0.252677, 1.14373, 10.0379
81345, 0.402315, 1.10943, 10.2953
81457, 0.570954, 1.23609, 11.8093
81575, 0.748341, 1.38811, 13.1645
81679, 0.698674, 1.19048, 11.8093
81783, 0.811031, 1.10392, 8.63475
81915, 0.879512, 1.06967, 10.2953
82018, 0.846231, 0.926794, 9.55991
82142, 0.885231, 1.00707, 9.91398
82267, 1.05023, 1.01546, 11.0004
82383, 1.4181, 1.41712, 13.8454
82485, 1.46088, 1.34225, 13.8454
82594, 1.28515, 1.20672, 12.5474
82706, 1.59384, 1.36156, 13.6107
82818, 1.33168, 1.11895, 10.165
82921, 1.59272, 1.11749, 11.8093
83033, 1.86692, 1.22564, 12.9521
83135, 1.64745, 1.07188, 11.8093
